Home_Team,Away_Team,Result,Date,Link,Year,Round,League
Olhanense,Feirense,2-0,Sun 06 Apr ,/match/sc-olhanense/feirense/2008,2008,25,segunda_liga
Estoril,Varzim,1-0,Sun 06 Apr ,/match/estoril/varzim/2008,2008,25,segunda_liga
Beira Mar SC,Rio Ave,1-1,Sun 06 Apr ,/match/beira-mar/rio-ave/2008,2008,25,segunda_liga
Vizela,Gil Vicente,2-1,Sun 06 Apr ,/match/vizela/gil-vicente/2008,2008,25,segunda_liga
Fatima,SC Freamunde,1-1,Sun 13 Apr ,/match/fatima/sc-freamunde/2008,2008,26,segunda_liga
Vizela,CD Santa Clara,0-1,Sun 13 Apr ,/match/vizela/santa-clara/2008,2008,26,segunda_liga
Varzim,Trofense,0-0,Sun 13 Apr ,/match/varzim/trofense/2008,2008,26,segunda_liga
Rio Ave,Estoril,1-0,Sun 13 Apr ,/match/rio-ave/estoril/2008,2008,26,segunda_liga
Portimonense,Penafiel,1-1,Sun 13 Apr ,/match/portimonense/penafiel/2008,2008,26,segunda_liga
Gil Vicente,Desportivo Aves,1-4,Sun 13 Apr ,/match/gil-vicente/desportivo-aves/2008,2008,26,segunda_liga
Feirense,Beira Mar SC,0-1,Sun 13 Apr ,/match/feirense/beira-mar/2008,2008,26,segunda_liga
Gondomar,Olhanense,0-1,Sun 13 Apr ,/match/gondomar/sc-olhanense/2008,2008,26,segunda_liga
CD Santa Clara,Varzim,1-0,Sat 19 Apr ,/match/santa-clara/varzim/2008,2008,27,segunda_liga
SC Freamunde,Gil Vicente,1-2,Sun 20 Apr ,/match/sc-freamunde/gil-vicente/2008,2008,27,segunda_liga
Estoril,Feirense,0-1,Sun 20 Apr ,/match/estoril/feirense/2008,2008,27,segunda_liga
Desportivo Aves,Vizela,2-1,Sun 20 Apr ,/match/desportivo-aves/vizela/2008,2008,27,segunda_liga
Beira Mar SC,Gondomar,1-1,Sun 20 Apr ,/match/beira-mar/gondomar/2008,2008,27,segunda_liga
Trofense,Rio Ave,0-0,Sun 20 Apr ,/match/trofense/rio-ave/2008,2008,27,segunda_liga
Penafiel,Fatima,2-0,Sun 20 Apr ,/match/penafiel/fatima/2008,2008,27,segunda_liga
Olhanense,Portimonense,0-1,Sun 20 Apr ,/match/sc-olhanense/portimonense/2008,2008,27,segunda_liga
Rio Ave,Varzim,0-1,Sun 27 Apr ,/match/rio-ave/varzim/2008,2008,28,segunda_liga
Portimonense,Beira Mar SC,2-1,Sun 27 Apr ,/match/portimonense/beira-mar/2008,2008,28,segunda_liga
Gondomar,Estoril,1-0,Sun 27 Apr ,/match/gondomar/estoril/2008,2008,28,segunda_liga
Gil Vicente,Penafiel,2-0,Sun 27 Apr ,/match/gil-vicente/penafiel/2008,2008,28,segunda_liga
Fatima,Olhanense,0-1,Sun 27 Apr ,/match/fatima/sc-olhanense/2008,2008,28,segunda_liga
Desportivo Aves,CD Santa Clara,3-1,Sun 27 Apr ,/match/desportivo-aves/santa-clara/2008,2008,28,segunda_liga
Vizela,SC Freamunde,3-2,Sun 27 Apr ,/match/vizela/sc-freamunde/2008,2008,28,segunda_liga
Feirense,Trofense,0-1,Sun 27 Apr ,/match/feirense/trofense/2008,2008,28,segunda_liga
Beira Mar SC,Fatima,2-1,Sun 04 May ,/match/beira-mar/fatima/2008,2008,29,segunda_liga
Varzim,Feirense,0-0,Sun 04 May ,/match/varzim/feirense/2008,2008,29,segunda_liga
Trofense,Gondomar,1-1,Sun 04 May ,/match/trofense/gondomar/2008,2008,29,segunda_liga
Rio Ave,CD Santa Clara,1-0,Sun 04 May ,/match/rio-ave/santa-clara/2008,2008,29,segunda_liga
Penafiel,Vizela,0-2,Sun 04 May ,/match/penafiel/vizela/2008,2008,29,segunda_liga
Olhanense,Gil Vicente,2-2,Sun 04 May ,/match/sc-olhanense/gil-vicente/2008,2008,29,segunda_liga
SC Freamunde,Desportivo Aves,2-4,Sun 04 May ,/match/sc-freamunde/desportivo-aves/2008,2008,29,segunda_liga
Estoril,Portimonense,0-1,Sun 04 May ,/match/estoril/portimonense/2008,2008,29,segunda_liga
CD Santa Clara,SC Freamunde,2-1,Sun 11 May ,/match/santa-clara/sc-freamunde/2008,2008,30,segunda_liga
Gil Vicente,Beira Mar SC,3-2,Sun 11 May ,/match/gil-vicente/beira-mar/2008,2008,30,segunda_liga
Feirense,Rio Ave,1-1,Sun 11 May ,/match/feirense/rio-ave/2008,2008,30,segunda_liga
Fatima,Estoril,0-1,Sun 11 May ,/match/fatima/estoril/2008,2008,30,segunda_liga
Desportivo Aves,Penafiel,1-2,Sun 11 May ,/match/desportivo-aves/penafiel/2008,2008,30,segunda_liga
Vizela,Olhanense,3-1,Sun 11 May ,/match/vizela/sc-olhanense/2008,2008,30,segunda_liga
Portimonense,Trofense,2-2,Sun 11 May ,/match/portimonense/trofense/2008,2008,30,segunda_liga
Gondomar,Varzim,2-2,Sun 11 May ,/match/gondomar/varzim/2008,2008,30,segunda_liga
Olhanense,Estoril,3-2,Sun 24 Aug ,/match/sc-olhanense/estoril/2009,2009,1,segunda_liga
SC Freamunde,União de Leiria,1-0,Sun 24 Aug ,/match/sc-freamunde/uniao-leiria/2009,2009,1,segunda_liga
Beira Mar SC,CD Santa Clara,0-0,Sun 24 Aug ,/match/beira-mar/santa-clara/2009,2009,1,segunda_liga
UD Oliveirense,Gil Vicente,1-1,Sun 24 Aug ,/match/ud-oliveirense/gil-vicente/2009,2009,1,segunda_liga
Desportivo Aves,SP. Covilhã,2-0,Sun 24 Aug ,/match/desportivo-aves/sporting-covilha/2009,2009,1,segunda_liga
Boavista,Vizela,2-1,Sun 24 Aug ,/match/boavista/vizela/2009,2009,1,segunda_liga
Feirense,Gondomar,2-0,Sun 24 Aug ,/match/feirense/gondomar/2009,2009,1,segunda_liga
Portimonense,Varzim,2-1,Sun 24 Aug ,/match/portimonense/varzim/2009,2009,1,segunda_liga
União de Leiria,Portimonense,0-1,Sat 30 Aug ,/match/uniao-leiria/portimonense/2009,2009,2,segunda_liga
Varzim,Boavista,2-0,Sun 31 Aug ,/match/varzim/boavista/2009,2009,2,segunda_liga
Gil Vicente,Feirense,2-1,Sun 31 Aug ,/match/gil-vicente/feirense/2009,2009,2,segunda_liga
Estoril,UD Oliveirense,0-0,Sun 31 Aug ,/match/estoril/ud-oliveirense/2009,2009,2,segunda_liga
CD Santa Clara,SC Freamunde,1-0,Sun 31 Aug ,/match/santa-clara/sc-freamunde/2009,2009,2,segunda_liga
Gondomar,Beira Mar SC,0-0,Sun 31 Aug ,/match/gondomar/beira-mar/2009,2009,2,segunda_liga
SP. Covilhã,Olhanense,4-3,Sun 31 Aug ,/match/sporting-covilha/sc-olhanense/2009,2009,2,segunda_liga
Vizela,Desportivo Aves,0-2,Sun 31 Aug ,/match/vizela/desportivo-aves/2009,2009,2,segunda_liga
SC Freamunde,Gondomar,2-0,Sat 20 Sep ,/match/sc-freamunde/gondomar/2009,2009,3,segunda_liga
Olhanense,Vizela,1-0,Sat 20 Sep ,/match/sc-olhanense/vizela/2009,2009,3,segunda_liga
União de Leiria,CD Santa Clara,1-1,Sun 21 Sep ,/match/uniao-leiria/santa-clara/2009,2009,3,segunda_liga
Beira Mar SC,Gil Vicente,0-0,Sun 21 Sep ,/match/beira-mar/gil-vicente/2009,2009,3,segunda_liga
Feirense,Estoril,1-0,Sun 21 Sep ,/match/feirense/estoril/2009,2009,3,segunda_liga
Desportivo Aves,Varzim,0-0,Sun 21 Sep ,/match/desportivo-aves/varzim/2009,2009,3,segunda_liga
Portimonense,Boavista,0-1,Sun 21 Sep ,/match/portimonense/boavista/2009,2009,3,segunda_liga
UD Oliveirense,SP. Covilhã,1-2,Sun 12 Oct ,/match/ud-oliveirense/sporting-covilha/2009,2009,3,segunda_liga
CD Santa Clara,Portimonense,3-0,Sun 28 Sep ,/match/santa-clara/portimonense/2009,2009,4,segunda_liga
Gondomar,União de Leiria,0-1,Sun 28 Sep ,/match/gondomar/uniao-leiria/2009,2009,4,segunda_liga
Gil Vicente,SC Freamunde,0-0,Sun 28 Sep ,/match/gil-vicente/sc-freamunde/2009,2009,4,segunda_liga
Estoril,Beira Mar SC,2-0,Sun 28 Sep ,/match/estoril/beira-mar/2009,2009,4,segunda_liga
SP. Covilhã,Feirense,0-0,Sun 28 Sep ,/match/sporting-covilha/feirense/2009,2009,4,segunda_liga
Vizela,UD Oliveirense,2-1,Sun 28 Sep ,/match/vizela/ud-oliveirense/2009,2009,4,segunda_liga
Varzim,Olhanense,2-1,Sun 28 Sep ,/match/varzim/sc-olhanense/2009,2009,4,segunda_liga
Boavista,Desportivo Aves,1-1,Sun 28 Sep ,/match/boavista/desportivo-aves/2009,2009,4,segunda_liga
Beira Mar SC,SP. Covilhã,0-1,Sun 05 Oct ,/match/beira-mar/sporting-covilha/2009,2009,5,segunda_liga
SC Freamunde,Estoril,0-1,Sun 05 Oct ,/match/sc-freamunde/estoril/2009,2009,5,segunda_liga
UD Oliveirense,Varzim,2-1,Sun 05 Oct ,/match/ud-oliveirense/varzim/2009,2009,5,segunda_liga
Olhanense,Boavista,1-1,Sun 05 Oct ,/match/sc-olhanense/boavista/2009,2009,5,segunda_liga
União de Leiria,Gil Vicente,1-1,Sun 05 Oct ,/match/uniao-leiria/gil-vicente/2009,2009,5,segunda_liga
Feirense,Vizela,0-0,Sun 05 Oct ,/match/feirense/vizela/2009,2009,5,segunda_liga
Portimonense,Desportivo Aves,5-2,Sun 05 Oct ,/match/portimonense/desportivo-aves/2009,2009,5,segunda_liga
CD Santa Clara,Gondomar,2-1,Sun 05 Oct ,/match/santa-clara/gondomar/2009,2009,5,segunda_liga
Gondomar,Portimonense,0-0,Sat 25 Oct ,/match/gondomar/portimonense/2009,2009,6,segunda_liga
Gil Vicente,CD Santa Clara,3-2,Sat 25 Oct ,/match/gil-vicente/santa-clara/2009,2009,6,segunda_liga
Desportivo Aves,Olhanense,1-2,Sun 26 Oct ,/match/desportivo-aves/sc-olhanense/2009,2009,6,segunda_liga
Vizela,Beira Mar SC,0-3,Sun 26 Oct ,/match/vizela/beira-mar/2009,2009,6,segunda_liga
Boavista,UD Oliveirense,1-0,Sun 26 Oct ,/match/boavista/ud-oliveirense/2009,2009,6,segunda_liga
Estoril,União de Leiria,2-2,Sun 26 Oct ,/match/estoril/uniao-leiria/2009,2009,6,segunda_liga
SP. Covilhã,SC Freamunde,1-1,Sun 26 Oct ,/match/sporting-covilha/sc-freamunde/2009,2009,6,segunda_liga
Varzim,Feirense,2-1,Sun 26 Oct ,/match/varzim/feirense/2009,2009,6,segunda_liga
Portimonense,Olhanense,2-3,Sat 01 Nov ,/match/portimonense/sc-olhanense/2009,2009,7,segunda_liga
Feirense,Boavista,2-0,Sun 02 Nov ,/match/feirense/boavista/2009,2009,7,segunda_liga
Gondomar,Gil Vicente,3-0,Sun 02 Nov ,/match/gondomar/gil-vicente/2009,2009,7,segunda_liga
SC Freamunde,Vizela,1-1,Sun 02 Nov ,/match/sc-freamunde/vizela/2009,2009,7,segunda_liga
UD Oliveirense,Desportivo Aves,0-0,Sun 02 Nov ,/match/ud-oliveirense/desportivo-aves/2009,2009,7,segunda_liga
União de Leiria,SP. Covilhã,1-1,Sun 02 Nov ,/match/uniao-leiria/sporting-covilha/2009,2009,7,segunda_liga
Beira Mar SC,Varzim,1-1,Sun 02 Nov ,/match/beira-mar/varzim/2009,2009,7,segunda_liga
CD Santa Clara,Estoril,1-1,Sun 02 Nov ,/match/santa-clara/estoril/2009,2009,7,segunda_liga
SP. Covilhã,CD Santa Clara,2-4,Sun 16 Nov ,/match/sporting-covilha/santa-clara/2009,2009,8,segunda_liga
Vizela,União de Leiria,3-2,Sun 16 Nov ,/match/vizela/uniao-leiria/2009,2009,8,segunda_liga
Boavista,Beira Mar SC,1-2,Sun 16 Nov ,/match/boavista/beira-mar/2009,2009,8,segunda_liga
Desportivo Aves,Feirense,1-0,Sun 16 Nov ,/match/desportivo-aves/feirense/2009,2009,8,segunda_liga
Olhanense,UD Oliveirense,3-0,Sun 16 Nov ,/match/sc-olhanense/ud-oliveirense/2009,2009,8,segunda_liga
Estoril,Gondomar,0-0,Sun 16 Nov ,/match/estoril/gondomar/2009,2009,8,segunda_liga
Gil Vicente,Portimonense,0-0,Sun 16 Nov ,/match/gil-vicente/portimonense/2009,2009,8,segunda_liga
Varzim,SC Freamunde,2-1,Sun 16 Nov ,/match/varzim/sc-freamunde/2009,2009,8,segunda_liga
SC Freamunde,Boavista,2-0,Sun 23 Nov ,/match/sc-freamunde/boavista/2009,2009,9,segunda_liga
Gondomar,SP. Covilhã,1-1,Sun 23 Nov ,/match/gondomar/sporting-covilha/2009,2009,9,segunda_liga
Beira Mar SC,Desportivo Aves,4-0,Sun 23 Nov ,/match/beira-mar/desportivo-aves/2009,2009,9,segunda_liga
Feirense,Olhanense,3-1,Sun 23 Nov ,/match/feirense/sc-olhanense/2009,2009,9,segunda_liga
Gil Vicente,Estoril,2-2,Sun 23 Nov ,/match/gil-vicente/estoril/2009,2009,9,segunda_liga
União de Leiria,Varzim,1-0,Sun 23 Nov ,/match/uniao-leiria/varzim/2009,2009,9,segunda_liga
Portimonense,UD Oliveirense,1-0,Sun 23 Nov ,/match/portimonense/ud-oliveirense/2009,2009,9,segunda_liga
CD Santa Clara,Vizela,5-1,Sun 23 Nov ,/match/santa-clara/vizela/2009,2009,9,segunda_liga
Estoril,Portimonense,0-0,Sun 30 Nov ,/match/estoril/portimonense/2009,2009,10,segunda_liga
Vizela,Gondomar,1-0,Sun 30 Nov ,/match/vizela/gondomar/2009,2009,10,segunda_liga
Boavista,União de Leiria,2-0,Sun 30 Nov ,/match/boavista/uniao-leiria/2009,2009,10,segunda_liga
Desportivo Aves,SC Freamunde,0-1,Sun 30 Nov ,/match/desportivo-aves/sc-freamunde/2009,2009,10,segunda_liga
Olhanense,Beira Mar SC,2-0,Sun 30 Nov ,/match/sc-olhanense/beira-mar/2009,2009,10,segunda_liga
UD Oliveirense,Feirense,2-1,Sun 30 Nov ,/match/ud-oliveirense/feirense/2009,2009,10,segunda_liga
SP. Covilhã,Gil Vicente,1-2,Sun 30 Nov ,/match/sporting-covilha/gil-vicente/2009,2009,10,segunda_liga
Varzim,CD Santa Clara,2-1,Sun 30 Nov ,/match/varzim/santa-clara/2009,2009,10,segunda_liga
CD Santa Clara,Boavista,3-1,Sun 07 Dec ,/match/santa-clara/boavista/2009,2009,11,segunda_liga
Gondomar,Varzim,2-1,Sun 07 Dec ,/match/gondomar/varzim/2009,2009,11,segunda_liga
SC Freamunde,Olhanense,1-3,Sun 07 Dec ,/match/sc-freamunde/sc-olhanense/2009,2009,11,segunda_liga
Beira Mar SC,UD Oliveirense,2-1,Sun 07 Dec ,/match/beira-mar/ud-oliveirense/2009,2009,11,segunda_liga
Estoril,SP. Covilhã,3-1,Sun 07 Dec ,/match/estoril/sporting-covilha/2009,2009,11,segunda_liga
Gil Vicente,Vizela,1-1,Sun 07 Dec ,/match/gil-vicente/vizela/2009,2009,11,segunda_liga
União de Leiria,Desportivo Aves,1-1,Sun 07 Dec ,/match/uniao-leiria/desportivo-aves/2009,2009,11,segunda_liga
Portimonense,Feirense,1-3,Sun 07 Dec ,/match/portimonense/feirense/2009,2009,11,segunda_liga
Vizela,Estoril,1-0,Sat 20 Dec ,/match/vizela/estoril/2009,2009,12,segunda_liga
Varzim,Gil Vicente,2-3,Sun 21 Dec ,/match/varzim/gil-vicente/2009,2009,12,segunda_liga
SP. Covilhã,Portimonense,4-1,Sun 21 Dec ,/match/sporting-covilha/portimonense/2009,2009,12,segunda_liga
Boavista,Gondomar,1-2,Sun 21 Dec ,/match/boavista/gondomar/2009,2009,12,segunda_liga
Desportivo Aves,CD Santa Clara,1-1,Sun 21 Dec ,/match/desportivo-aves/santa-clara/2009,2009,12,segunda_liga
Olhanense,União de Leiria,0-0,Sun 21 Dec ,/match/sc-olhanense/uniao-leiria/2009,2009,12,segunda_liga
UD Oliveirense,SC Freamunde,2-1,Sun 21 Dec ,/match/ud-oliveirense/sc-freamunde/2009,2009,12,segunda_liga
Feirense,Beira Mar SC,2-0,Sun 21 Dec ,/match/feirense/beira-mar/2009,2009,12,segunda_liga
CD Santa Clara,Olhanense,0-2,Sun 04 Jan ,/match/santa-clara/sc-olhanense/2009,2009,13,segunda_liga
SP. Covilhã,Vizela,1-1,Sun 04 Jan ,/match/sporting-covilha/vizela/2009,2009,13,segunda_liga
Estoril,Varzim,1-0,Sun 04 Jan ,/match/estoril/varzim/2009,2009,13,segunda_liga
Gondomar,Desportivo Aves,0-1,Sun 04 Jan ,/match/gondomar/desportivo-aves/2009,2009,13,segunda_liga
SC Freamunde,Feirense,2-2,Sun 04 Jan ,/match/sc-freamunde/feirense/2009,2009,13,segunda_liga
Gil Vicente,Boavista,2-0,Sun 04 Jan ,/match/gil-vicente/boavista/2009,2009,13,segunda_liga
União de Leiria,UD Oliveirense,1-0,Sun 04 Jan ,/match/uniao-leiria/ud-oliveirense/2009,2009,13,segunda_liga
Portimonense,Beira Mar SC,1-1,Sun 04 Jan ,/match/portimonense/beira-mar/2009,2009,13,segunda_liga
UD Oliveirense,CD Santa Clara,1-2,Sun 11 Jan ,/match/ud-oliveirense/santa-clara/2009,2009,14,segunda_liga
Boavista,Estoril,2-0,Sun 11 Jan ,/match/boavista/estoril/2009,2009,14,segunda_liga
Desportivo Aves,Gil Vicente,2-0,Sun 11 Jan ,/match/desportivo-aves/gil-vicente/2009,2009,14,segunda_liga
Olhanense,Gondomar,2-0,Sun 11 Jan ,/match/sc-olhanense/gondomar/2009,2009,14,segunda_liga
Feirense,União de Leiria,0-0,Sun 11 Jan ,/match/feirense/uniao-leiria/2009,2009,14,segunda_liga
Beira Mar SC,SC Freamunde,1-0,Sun 11 Jan ,/match/beira-mar/sc-freamunde/2009,2009,14,segunda_liga
Portimonense,Vizela,2-2,Sun 11 Jan ,/match/portimonense/vizela/2009,2009,14,segunda_liga
Varzim,SP. Covilhã,1-1,Sun 11 Jan ,/match/varzim/sporting-covilha/2009,2009,14,segunda_liga
Gil Vicente,Olhanense,3-0,Sun 25 Jan ,/match/gil-vicente/sc-olhanense/2009,2009,15,segunda_liga
Vizela,Varzim,1-1,Sun 25 Jan ,/match/vizela/varzim/2009,2009,15,segunda_liga
SP. Covilhã,Boavista,1-0,Sun 25 Jan ,/match/sporting-covilha/boavista/2009,2009,15,segunda_liga
Estoril,Desportivo Aves,3-2,Sun 25 Jan ,/match/estoril/desportivo-aves/2009,2009,15,segunda_liga
Gondomar,UD Oliveirense,0-0,Sun 25 Jan ,/match/gondomar/ud-oliveirense/2009,2009,15,segunda_liga
SC Freamunde,Portimonense,0-0,Sun 25 Jan ,/match/sc-freamunde/portimonense/2009,2009,15,segunda_liga
CD Santa Clara,Feirense,1-0,Sun 25 Jan ,/match/santa-clara/feirense/2009,2009,15,segunda_liga
União de Leiria,Beira Mar SC,2-1,Sun 25 Jan ,/match/uniao-leiria/beira-mar/2009,2009,15,segunda_liga
Estoril,Olhanense,2-1,Sun 01 Feb ,/match/estoril/sc-olhanense/2009,2009,16,segunda_liga
Gondomar,Feirense,0-1,Sun 01 Feb ,/match/gondomar/feirense/2009,2009,16,segunda_liga
SP. Covilhã,Desportivo Aves,0-2,Sun 01 Feb ,/match/sporting-covilha/desportivo-aves/2009,2009,16,segunda_liga
Vizela,Boavista,0-0,Sun 01 Feb ,/match/vizela/boavista/2009,2009,16,segunda_liga
União de Leiria,SC Freamunde,3-0,Sun 01 Feb ,/match/uniao-leiria/sc-freamunde/2009,2009,16,segunda_liga
CD Santa Clara,Beira Mar SC,1-0,Sun 01 Feb ,/match/santa-clara/beira-mar/2009,2009,16,segunda_liga
Gil Vicente,UD Oliveirense,1-1,Sun 01 Feb ,/match/gil-vicente/ud-oliveirense/2009,2009,16,segunda_liga
Varzim,Portimonense,1-0,Sun 01 Feb ,/match/varzim/portimonense/2009,2009,16,segunda_liga
SC Freamunde,CD Santa Clara,2-1,Sun 08 Feb ,/match/sc-freamunde/santa-clara/2009,2009,17,segunda_liga
Beira Mar SC,Gondomar,2-1,Sun 08 Feb ,/match/beira-mar/gondomar/2009,2009,17,segunda_liga
Feirense,Gil Vicente,2-1,Sun 08 Feb ,/match/feirense/gil-vicente/2009,2009,17,segunda_liga
UD Oliveirense,Estoril,0-2,Sun 08 Feb ,/match/ud-oliveirense/estoril/2009,2009,17,segunda_liga
Olhanense,SP. Covilhã,1-2,Sun 08 Feb ,/match/sc-olhanense/sporting-covilha/2009,2009,17,segunda_liga
Desportivo Aves,Vizela,1-3,Sun 08 Feb ,/match/desportivo-aves/vizela/2009,2009,17,segunda_liga
Boavista,Varzim,2-0,Sun 08 Feb ,/match/boavista/varzim/2009,2009,17,segunda_liga
Portimonense,União de Leiria,0-1,Sun 08 Feb ,/match/portimonense/uniao-leiria/2009,2009,17,segunda_liga
Vizela,Olhanense,0-0,Sun 15 Feb ,/match/vizela/sc-olhanense/2009,2009,18,segunda_liga
Estoril,Feirense,2-2,Sun 15 Feb ,/match/estoril/feirense/2009,2009,18,segunda_liga
SP. Covilhã,UD Oliveirense,3-2,Sun 15 Feb ,/match/sporting-covilha/ud-oliveirense/2009,2009,18,segunda_liga
Boavista,Portimonense,0-1,Sun 15 Feb ,/match/boavista/portimonense/2009,2009,18,segunda_liga
Gondomar,SC Freamunde,1-3,Sun 15 Feb ,/match/gondomar/sc-freamunde/2009,2009,18,segunda_liga
CD Santa Clara,União de Leiria,2-0,Sun 15 Feb ,/match/santa-clara/uniao-leiria/2009,2009,18,segunda_liga
Gil Vicente,Beira Mar SC,2-2,Sun 15 Feb ,/match/gil-vicente/beira-mar/2009,2009,18,segunda_liga
Varzim,Desportivo Aves,1-0,Sun 15 Feb ,/match/varzim/desportivo-aves/2009,2009,18,segunda_liga
Portimonense,CD Santa Clara,1-1,Sun 22 Feb ,/match/portimonense/santa-clara/2009,2009,19,segunda_liga
SC Freamunde,Gil Vicente,1-0,Sun 22 Feb ,/match/sc-freamunde/gil-vicente/2009,2009,19,segunda_liga
Beira Mar SC,Estoril,3-1,Sun 22 Feb ,/match/beira-mar/estoril/2009,2009,19,segunda_liga
Feirense,SP. Covilhã,2-1,Sun 22 Feb ,/match/feirense/sporting-covilha/2009,2009,19,segunda_liga
UD Oliveirense,Vizela,0-0,Sun 22 Feb ,/match/ud-oliveirense/vizela/2009,2009,19,segunda_liga
Olhanense,Varzim,1-0,Sun 22 Feb ,/match/sc-olhanense/varzim/2009,2009,19,segunda_liga
Desportivo Aves,Boavista,2-0,Sun 22 Feb ,/match/desportivo-aves/boavista/2009,2009,19,segunda_liga
União de Leiria,Gondomar,3-1,Sun 22 Feb ,/match/uniao-leiria/gondomar/2009,2009,19,segunda_liga
Gondomar,CD Santa Clara,1-2,Sun 01 Mar ,/match/gondomar/santa-clara/2009,2009,20,segunda_liga
Estoril,SC Freamunde,3-0,Sun 01 Mar ,/match/estoril/sc-freamunde/2009,2009,20,segunda_liga
Boavista,Olhanense,1-4,Sun 01 Mar ,/match/boavista/sc-olhanense/2009,2009,20,segunda_liga
Desportivo Aves,Portimonense,0-0,Sun 01 Mar ,/match/desportivo-aves/portimonense/2009,2009,20,segunda_liga
Gil Vicente,União de Leiria,1-1,Sun 01 Mar ,/match/gil-vicente/uniao-leiria/2009,2009,20,segunda_liga
SP. Covilhã,Beira Mar SC,3-1,Sun 01 Mar ,/match/sporting-covilha/beira-mar/2009,2009,20,segunda_liga
Vizela,Feirense,0-0,Sun 01 Mar ,/match/vizela/feirense/2009,2009,20,segunda_liga
Varzim,UD Oliveirense,1-1,Sun 01 Mar ,/match/varzim/ud-oliveirense/2009,2009,20,segunda_liga
Feirense,Varzim,1-2,Sun 08 Mar ,/match/feirense/varzim/2009,2009,21,segunda_liga
SC Freamunde,SP. Covilhã,0-0,Sun 08 Mar ,/match/sc-freamunde/sporting-covilha/2009,2009,21,segunda_liga
UD Oliveirense,Boavista,2-0,Sun 08 Mar ,/match/ud-oliveirense/boavista/2009,2009,21,segunda_liga
Olhanense,Desportivo Aves,2-0,Sun 08 Mar ,/match/sc-olhanense/desportivo-aves/2009,2009,21,segunda_liga
Portimonense,Gondomar,2-2,Sun 08 Mar ,/match/portimonense/gondomar/2009,2009,21,segunda_liga
CD Santa Clara,Gil Vicente,0-2,Sun 08 Mar ,/match/santa-clara/gil-vicente/2009,2009,21,segunda_liga
União de Leiria,Estoril,4-2,Sun 08 Mar ,/match/uniao-leiria/estoril/2009,2009,21,segunda_liga
Beira Mar SC,Vizela,1-1,Sun 08 Mar ,/match/beira-mar/vizela/2009,2009,21,segunda_liga
Olhanense,Portimonense,4-0,Sun 15 Mar ,/match/sc-olhanense/portimonense/2009,2009,22,segunda_liga
Gil Vicente,Gondomar,3-3,Sun 15 Mar ,/match/gil-vicente/gondomar/2009,2009,22,segunda_liga
Estoril,CD Santa Clara,1-2,Sun 15 Mar ,/match/estoril/santa-clara/2009,2009,22,segunda_liga
SP. Covilhã,União de Leiria,2-3,Sun 15 Mar ,/match/sporting-covilha/uniao-leiria/2009,2009,22,segunda_liga
Vizela,SC Freamunde,1-1,Sun 15 Mar ,/match/vizela/sc-freamunde/2009,2009,22,segunda_liga
Varzim,Beira Mar SC,1-0,Sun 15 Mar ,/match/varzim/beira-mar/2009,2009,22,segunda_liga
Boavista,Feirense,2-2,Sun 15 Mar ,/match/boavista/feirense/2009,2009,22,segunda_liga
Desportivo Aves,UD Oliveirense,2-2,Sun 15 Mar ,/match/desportivo-aves/ud-oliveirense/2009,2009,22,segunda_liga
União de Leiria,Vizela,1-1,Sat 04 Apr ,/match/uniao-leiria/vizela/2009,2009,23,segunda_liga
Beira Mar SC,Boavista,3-1,Sun 05 Apr ,/match/beira-mar/boavista/2009,2009,23,segunda_liga
SC Freamunde,Varzim,2-1,Sun 05 Apr ,/match/sc-freamunde/varzim/2009,2009,23,segunda_liga
Portimonense,Gil Vicente,3-0,Sun 05 Apr ,/match/portimonense/gil-vicente/2009,2009,23,segunda_liga
Gondomar,Estoril,3-0,Sun 05 Apr ,/match/gondomar/estoril/2009,2009,23,segunda_liga
CD Santa Clara,SP. Covilhã,1-1,Sun 05 Apr ,/match/santa-clara/sporting-covilha/2009,2009,23,segunda_liga
Feirense,Desportivo Aves,2-1,Sun 05 Apr ,/match/feirense/desportivo-aves/2009,2009,23,segunda_liga
UD Oliveirense,Olhanense,1-0,Sun 05 Apr ,/match/ud-oliveirense/sc-olhanense/2009,2009,23,segunda_liga
Desportivo Aves,Beira Mar SC,1-0,Fri 10 Apr ,/match/desportivo-aves/beira-mar/2009,2009,24,segunda_liga
Vizela,CD Santa Clara,1-2,Sat 11 Apr ,/match/vizela/santa-clara/2009,2009,24,segunda_liga
Estoril,Gil Vicente,2-1,Sat 11 Apr ,/match/estoril/gil-vicente/2009,2009,24,segunda_liga
SP. Covilhã,Gondomar,1-3,Sat 11 Apr ,/match/sporting-covilha/gondomar/2009,2009,24,segunda_liga
Varzim,União de Leiria,0-2,Sat 11 Apr ,/match/varzim/uniao-leiria/2009,2009,24,segunda_liga
Boavista,SC Freamunde,2-1,Sat 11 Apr ,/match/boavista/sc-freamunde/2009,2009,24,segunda_liga
Olhanense,Feirense,2-1,Sat 11 Apr ,/match/sc-olhanense/feirense/2009,2009,24,segunda_liga
UD Oliveirense,Portimonense,0-0,Sat 11 Apr ,/match/ud-oliveirense/portimonense/2009,2009,24,segunda_liga
Beira Mar SC,Olhanense,1-1,Sun 19 Apr ,/match/beira-mar/sc-olhanense/2009,2009,25,segunda_liga
SC Freamunde,Desportivo Aves,1-2,Sun 19 Apr ,/match/sc-freamunde/desportivo-aves/2009,2009,25,segunda_liga
