Home_Team,Away_Team,Result,Date,Link,Year,Round,League
Wolfsburg,VfL Bochum,0-1,Sat 28 May ,/match/wolfsburg/bochum/1994,1994,36,2_liga
Meppen,Hannover 96,4-1,Sat 28 May ,/match/meppen/hannover-96/1994,1994,36,2_liga
Waldhof Mannheim,Wuppertaler SV,2-0,Sat 28 May ,/match/waldhof-mannheim/wuppertaler-sv/1994,1994,36,2_liga
Hertha BSC,FC St. Pauli,2-1,Sat 28 May ,/match/hertha-bsc/st-pauli/1994,1994,36,2_liga
Carl Zeiss Jena,Stuttgarter,0-0,Sat 28 May ,/match/fc-carl-zeiss-jena/stuttgarter-kickers/1994,1994,36,2_liga
Chemnitzer,Saarbrücken,3-1,Sat 28 May ,/match/chemnitzer/saarbrucken/1994,1994,36,2_liga
Hansa Rostock,Mainz 05,2-3,Sun 29 May ,/match/hansa-rostock/mainz-amat/1994,1994,36,2_liga
FC 08 Homburg,1860 München,0-0,Mon 30 May ,/match/homburg/1860-munchen/1994,1994,36,2_liga
Mainz 05,RW Essen,1-1,Sat 04 Jun ,/match/mainz-amat/rot-weiss-essen/1994,1994,37,2_liga
VfL Bochum,FC 08 Homburg,1-4,Sat 04 Jun ,/match/bochum/homburg/1994,1994,37,2_liga
Fortuna Köln,Carl Zeiss Jena,1-1,Sat 04 Jun ,/match/fortuna-koln/fc-carl-zeiss-jena/1994,1994,37,2_liga
FC St. Pauli,Waldhof Mannheim,4-1,Sat 04 Jun ,/match/st-pauli/waldhof-mannheim/1994,1994,37,2_liga
Wuppertaler SV,Wolfsburg,2-1,Sat 04 Jun ,/match/wuppertaler-sv/wolfsburg/1994,1994,37,2_liga
KFC Uerdingen 05,Hertha BSC,0-0,Sat 04 Jun ,/match/kfc-uerdingen-05/hertha-bsc/1994,1994,37,2_liga
Hannover 96,Hansa Rostock,5-0,Sat 04 Jun ,/match/hannover-96/hansa-rostock/1994,1994,37,2_liga
1860 München,Chemnitzer,3-1,Sat 04 Jun ,/match/1860-munchen/chemnitzer/1994,1994,37,2_liga
Tennis Borussia,Stuttgarter,2-2,Sat 04 Jun ,/match/tennis-borussia/stuttgarter-kickers/1994,1994,37,2_liga
Saarbrücken,Meppen,1-1,Sat 04 Jun ,/match/saarbrucken/meppen/1994,1994,37,2_liga
Chemnitzer,VfL Bochum,1-0,Sat 11 Jun ,/match/chemnitzer/bochum/1994,1994,38,2_liga
Waldhof Mannheim,KFC Uerdingen 05,2-0,Sat 11 Jun ,/match/waldhof-mannheim/kfc-uerdingen-05/1994,1994,38,2_liga
Stuttgarter,Mainz 05,4-1,Sat 11 Jun ,/match/stuttgarter-kickers/mainz-amat/1994,1994,38,2_liga
RW Essen,Hannover 96,0-2,Sat 11 Jun ,/match/rot-weiss-essen/hannover-96/1994,1994,38,2_liga
Meppen,1860 München,0-1,Sat 11 Jun ,/match/meppen/1860-munchen/1994,1994,38,2_liga
FC 08 Homburg,Wuppertaler SV,2-2,Sat 11 Jun ,/match/homburg/wuppertaler-sv/1994,1994,38,2_liga
Wolfsburg,FC St. Pauli,4-1,Sat 11 Jun ,/match/wolfsburg/st-pauli/1994,1994,38,2_liga
Hertha BSC,Fortuna Köln,1-1,Sat 11 Jun ,/match/hertha-bsc/fortuna-koln/1994,1994,38,2_liga
Carl Zeiss Jena,Tennis Borussia,0-2,Sat 11 Jun ,/match/fc-carl-zeiss-jena/tennis-borussia/1994,1994,38,2_liga
Hansa Rostock,Saarbrücken,3-1,Sat 11 Jun ,/match/hansa-rostock/saarbrucken/1994,1994,38,2_liga
Saarbrücken,Fortuna,1-2,Fri 19 Aug ,/match/saarbrucken/fortuna-dusseldorf/1995,1995,1,2_liga
Hertha BSC,Hansa Rostock,0-1,Fri 19 Aug ,/match/hertha-bsc/hansa-rostock/1995,1995,1,2_liga
FC St. Pauli,Wolfsburg,0-0,Sat 20 Aug ,/match/st-pauli/wolfsburg/1995,1995,1,2_liga
Fortuna Köln,Chemnitzer,3-0,Sat 20 Aug ,/match/fortuna-koln/chemnitzer/1995,1995,1,2_liga
Mainz 05,FC 08 Homburg,4-1,Sat 20 Aug ,/match/mainz-amat/homburg/1995,1995,1,2_liga
Wattenscheid 09,Lokomotive Leipzig,4-2,Sun 21 Aug ,/match/wattenscheid-09/lokomotive-leipzig/1995,1995,1,2_liga
Hannover 96,Meppen,1-0,Sun 21 Aug ,/match/hannover-96/meppen/1995,1995,1,2_liga
Zwickau,FSV Frankfurt,2-2,Sun 21 Aug ,/match/zwickau/fsv-frankfurt/1995,1995,1,2_liga
Nürnberg,Waldhof Mannheim,0-0,Mon 22 Aug ,/match/fc-nurnberg/waldhof-mannheim/1995,1995,1,2_liga
Wolfsburg,Mainz 05,2-0,Tue 23 Aug ,/match/wolfsburg/mainz-amat/1995,1995,2,2_liga
Hansa Rostock,FC St. Pauli,3-0,Tue 23 Aug ,/match/hansa-rostock/st-pauli/1995,1995,2,2_liga
FSV Frankfurt,Fortuna Köln,0-5,Wed 24 Aug ,/match/fsv-frankfurt/fortuna-koln/1995,1995,2,2_liga
Chemnitzer,Saarbrücken,1-1,Wed 24 Aug ,/match/chemnitzer/saarbrucken/1995,1995,2,2_liga
Fortuna,Wattenscheid 09,1-1,Wed 24 Aug ,/match/fortuna-dusseldorf/wattenscheid-09/1995,1995,2,2_liga
FC 08 Homburg,Zwickau,3-1,Wed 24 Aug ,/match/homburg/zwickau/1995,1995,2,2_liga
Lokomotive Leipzig,Hannover 96,3-1,Wed 24 Aug ,/match/lokomotive-leipzig/hannover-96/1995,1995,2,2_liga
Meppen,Nürnberg,1-2,Thu 25 Aug ,/match/meppen/fc-nurnberg/1995,1995,2,2_liga
Waldhof Mannheim,Hertha BSC,3-0,Thu 25 Aug ,/match/waldhof-mannheim/hertha-bsc/1995,1995,2,2_liga
Mainz 05,Hansa Rostock,2-2,Fri 26 Aug ,/match/mainz-amat/hansa-rostock/1995,1995,3,2_liga
Hannover 96,Fortuna,0-3,Sat 27 Aug ,/match/hannover-96/fortuna-dusseldorf/1995,1995,3,2_liga
FSV Frankfurt,FC 08 Homburg,1-2,Sat 27 Aug ,/match/fsv-frankfurt/homburg/1995,1995,3,2_liga
Zwickau,Wolfsburg,1-3,Sat 27 Aug ,/match/zwickau/wolfsburg/1995,1995,3,2_liga
Wattenscheid 09,Chemnitzer,2-2,Sun 28 Aug ,/match/wattenscheid-09/chemnitzer/1995,1995,3,2_liga
Nürnberg,Lokomotive Leipzig,3-1,Sun 28 Aug ,/match/fc-nurnberg/lokomotive-leipzig/1995,1995,3,2_liga
Hertha BSC,Meppen,5-1,Sun 28 Aug ,/match/hertha-bsc/meppen/1995,1995,3,2_liga
FC St. Pauli,Waldhof Mannheim,1-1,Mon 29 Aug ,/match/st-pauli/waldhof-mannheim/1995,1995,3,2_liga
Fortuna Köln,Saarbrücken,4-0,Wed 31 Aug ,/match/fortuna-koln/saarbrucken/1995,1995,3,2_liga
Wolfsburg,FSV Frankfurt,4-1,Fri 02 Sep ,/match/wolfsburg/fsv-frankfurt/1995,1995,4,2_liga
Lokomotive Leipzig,Hertha BSC,0-1,Fri 02 Sep ,/match/lokomotive-leipzig/hertha-bsc/1995,1995,4,2_liga
Waldhof Mannheim,Mainz 05,4-0,Sat 03 Sep ,/match/waldhof-mannheim/mainz-amat/1995,1995,4,2_liga
Fortuna,Nürnberg,1-1,Sat 03 Sep ,/match/fortuna-dusseldorf/fc-nurnberg/1995,1995,4,2_liga
Hansa Rostock,Zwickau,2-0,Sat 03 Sep ,/match/hansa-rostock/zwickau/1995,1995,4,2_liga
FC 08 Homburg,Fortuna Köln,0-0,Sun 04 Sep ,/match/homburg/fortuna-koln/1995,1995,4,2_liga
Meppen,FC St. Pauli,3-2,Sun 04 Sep ,/match/meppen/st-pauli/1995,1995,4,2_liga
Chemnitzer,Hannover 96,1-1,Sun 04 Sep ,/match/chemnitzer/hannover-96/1995,1995,4,2_liga
Saarbrücken,Wattenscheid 09,2-0,Mon 05 Sep ,/match/saarbrucken/wattenscheid-09/1995,1995,4,2_liga
FC St. Pauli,Lokomotive Leipzig,2-2,Fri 16 Sep ,/match/st-pauli/lokomotive-leipzig/1995,1995,5,2_liga
Nürnberg,Chemnitzer,2-1,Fri 16 Sep ,/match/fc-nurnberg/chemnitzer/1995,1995,5,2_liga
FC 08 Homburg,Wolfsburg,1-1,Sat 17 Sep ,/match/homburg/wolfsburg/1995,1995,5,2_liga
Zwickau,Waldhof Mannheim,1-1,Sat 17 Sep ,/match/zwickau/waldhof-mannheim/1995,1995,5,2_liga
FSV Frankfurt,Hansa Rostock,1-1,Sun 18 Sep ,/match/fsv-frankfurt/hansa-rostock/1995,1995,5,2_liga
Mainz 05,Meppen,1-1,Sun 18 Sep ,/match/mainz-amat/meppen/1995,1995,5,2_liga
Hannover 96,Saarbrücken,0-0,Sun 18 Sep ,/match/hannover-96/saarbrucken/1995,1995,5,2_liga
Fortuna Köln,Wattenscheid 09,0-0,Mon 19 Sep ,/match/fortuna-koln/wattenscheid-09/1995,1995,5,2_liga
Hertha BSC,Fortuna,0-0,Tue 04 Oct ,/match/hertha-bsc/fortuna-dusseldorf/1995,1995,5,2_liga
Saarbrücken,Nürnberg,2-1,Fri 23 Sep ,/match/saarbrucken/fc-nurnberg/1995,1995,6,2_liga
Wattenscheid 09,Hannover 96,2-1,Fri 23 Sep ,/match/wattenscheid-09/hannover-96/1995,1995,6,2_liga
Waldhof Mannheim,FSV Frankfurt,3-2,Sat 24 Sep ,/match/waldhof-mannheim/fsv-frankfurt/1995,1995,6,2_liga
Hansa Rostock,FC 08 Homburg,2-3,Sat 24 Sep ,/match/hansa-rostock/homburg/1995,1995,6,2_liga
Meppen,Zwickau,2-2,Sat 24 Sep ,/match/meppen/zwickau/1995,1995,6,2_liga
Chemnitzer,Hertha BSC,2-0,Sat 24 Sep ,/match/chemnitzer/hertha-bsc/1995,1995,6,2_liga
Fortuna,FC St. Pauli,0-1,Sun 25 Sep ,/match/fortuna-dusseldorf/st-pauli/1995,1995,6,2_liga
Lokomotive Leipzig,Mainz 05,0-2,Sun 25 Sep ,/match/lokomotive-leipzig/mainz-amat/1995,1995,6,2_liga
Wolfsburg,Fortuna Köln,3-0,Sun 25 Sep ,/match/wolfsburg/fortuna-koln/1995,1995,6,2_liga
Hertha BSC,Saarbrücken,2-1,Fri 30 Sep ,/match/hertha-bsc/saarbrucken/1995,1995,7,2_liga
FC St. Pauli,Chemnitzer,0-0,Fri 30 Sep ,/match/st-pauli/chemnitzer/1995,1995,7,2_liga
FSV Frankfurt,Meppen,1-3,Sat 01 Oct ,/match/fsv-frankfurt/meppen/1995,1995,7,2_liga
Wolfsburg,Hansa Rostock,0-1,Sat 01 Oct ,/match/wolfsburg/hansa-rostock/1995,1995,7,2_liga
FC 08 Homburg,Waldhof Mannheim,1-1,Sat 01 Oct ,/match/homburg/waldhof-mannheim/1995,1995,7,2_liga
Mainz 05,Fortuna,0-2,Sat 01 Oct ,/match/mainz-amat/fortuna-dusseldorf/1995,1995,7,2_liga
Fortuna Köln,Hannover 96,1-3,Sun 02 Oct ,/match/fortuna-koln/hannover-96/1995,1995,7,2_liga
Zwickau,Lokomotive Leipzig,3-0,Sun 02 Oct ,/match/zwickau/lokomotive-leipzig/1995,1995,7,2_liga
Nürnberg,Wattenscheid 09,1-1,Mon 03 Oct ,/match/fc-nurnberg/wattenscheid-09/1995,1995,7,2_liga
Waldhof Mannheim,Wolfsburg,2-2,Thu 06 Oct ,/match/waldhof-mannheim/wolfsburg/1995,1995,8,2_liga
Wattenscheid 09,Hertha BSC,0-1,Fri 07 Oct ,/match/wattenscheid-09/hertha-bsc/1995,1995,8,2_liga
Fortuna,Zwickau,1-1,Sat 08 Oct ,/match/fortuna-dusseldorf/zwickau/1995,1995,8,2_liga
Lokomotive Leipzig,FSV Frankfurt,3-0,Sat 08 Oct ,/match/lokomotive-leipzig/fsv-frankfurt/1995,1995,8,2_liga
Chemnitzer,Mainz 05,1-1,Sat 08 Oct ,/match/chemnitzer/mainz-amat/1995,1995,8,2_liga
Hannover 96,Nürnberg,6-3,Sat 08 Oct ,/match/hannover-96/fc-nurnberg/1995,1995,8,2_liga
Saarbrücken,FC St. Pauli,1-2,Sun 09 Oct ,/match/saarbrucken/st-pauli/1995,1995,8,2_liga
Meppen,FC 08 Homburg,1-0,Sun 09 Oct ,/match/meppen/homburg/1995,1995,8,2_liga
Hansa Rostock,Fortuna Köln,2-0,Mon 10 Oct ,/match/hansa-rostock/fortuna-koln/1995,1995,8,2_liga
Hansa Rostock,Waldhof Mannheim,0-1,Fri 14 Oct ,/match/hansa-rostock/waldhof-mannheim/1995,1995,9,2_liga
FC St. Pauli,Wattenscheid 09,4-1,Fri 14 Oct ,/match/st-pauli/wattenscheid-09/1995,1995,9,2_liga
Mainz 05,Saarbrücken,1-1,Sat 15 Oct ,/match/mainz-amat/saarbrucken/1995,1995,9,2_liga
Zwickau,Chemnitzer,0-0,Sat 15 Oct ,/match/zwickau/chemnitzer/1995,1995,9,2_liga
Fortuna Köln,Nürnberg,1-1,Sat 15 Oct ,/match/fortuna-koln/fc-nurnberg/1995,1995,9,2_liga
Wolfsburg,Meppen,0-0,Sun 16 Oct ,/match/wolfsburg/meppen/1995,1995,9,2_liga
FC 08 Homburg,Lokomotive Leipzig,2-1,Sun 16 Oct ,/match/homburg/lokomotive-leipzig/1995,1995,9,2_liga
FSV Frankfurt,Fortuna,1-2,Sun 16 Oct ,/match/fsv-frankfurt/fortuna-dusseldorf/1995,1995,9,2_liga
Hertha BSC,Hannover 96,2-0,Sun 16 Oct ,/match/hertha-bsc/hannover-96/1995,1995,9,2_liga
Saarbrücken,Zwickau,1-1,Thu 20 Oct ,/match/saarbrucken/zwickau/1995,1995,10,2_liga
Wattenscheid 09,Mainz 05,3-2,Fri 21 Oct ,/match/wattenscheid-09/mainz-amat/1995,1995,10,2_liga
Hannover 96,FC St. Pauli,0-1,Fri 21 Oct ,/match/hannover-96/st-pauli/1995,1995,10,2_liga
Fortuna,FC 08 Homburg,2-0,Sat 22 Oct ,/match/fortuna-dusseldorf/homburg/1995,1995,10,2_liga
Chemnitzer,FSV Frankfurt,4-2,Sat 22 Oct ,/match/chemnitzer/fsv-frankfurt/1995,1995,10,2_liga
Lokomotive Leipzig,Wolfsburg,2-3,Sat 22 Oct ,/match/lokomotive-leipzig/wolfsburg/1995,1995,10,2_liga
Meppen,Hansa Rostock,2-1,Sun 23 Oct ,/match/meppen/hansa-rostock/1995,1995,10,2_liga
Nürnberg,Hertha BSC,1-1,Sun 23 Oct ,/match/fc-nurnberg/hertha-bsc/1995,1995,10,2_liga
Waldhof Mannheim,Fortuna Köln,0-3,Mon 24 Oct ,/match/waldhof-mannheim/fortuna-koln/1995,1995,10,2_liga
Fortuna Köln,Hertha BSC,0-0,Fri 28 Oct ,/match/fortuna-koln/hertha-bsc/1995,1995,11,2_liga
FC St. Pauli,Nürnberg,3-2,Fri 28 Oct ,/match/st-pauli/fc-nurnberg/1995,1995,11,2_liga
Zwickau,Wattenscheid 09,2-1,Sat 29 Oct ,/match/zwickau/wattenscheid-09/1995,1995,11,2_liga
Mainz 05,Hannover 96,3-2,Sat 29 Oct ,/match/mainz-amat/hannover-96/1995,1995,11,2_liga
Wolfsburg,Fortuna,3-1,Sat 29 Oct ,/match/wolfsburg/fortuna-dusseldorf/1995,1995,11,2_liga
Waldhof Mannheim,Meppen,0-0,Sat 29 Oct ,/match/waldhof-mannheim/meppen/1995,1995,11,2_liga
FSV Frankfurt,Saarbrücken,0-3,Sun 30 Oct ,/match/fsv-frankfurt/saarbrucken/1995,1995,11,2_liga
FC 08 Homburg,Chemnitzer,5-1,Sun 30 Oct ,/match/homburg/chemnitzer/1995,1995,11,2_liga
Hansa Rostock,Lokomotive Leipzig,1-0,Sun 30 Oct ,/match/hansa-rostock/lokomotive-leipzig/1995,1995,11,2_liga
Fortuna,Hansa Rostock,2-0,Fri 04 Nov ,/match/fortuna-dusseldorf/hansa-rostock/1995,1995,12,2_liga
Lokomotive Leipzig,Waldhof Mannheim,1-0,Fri 04 Nov ,/match/lokomotive-leipzig/waldhof-mannheim/1995,1995,12,2_liga
Meppen,Fortuna Köln,3-1,Sat 05 Nov ,/match/meppen/fortuna-koln/1995,1995,12,2_liga
Hannover 96,Zwickau,1-1,Sat 05 Nov ,/match/hannover-96/zwickau/1995,1995,12,2_liga
Wattenscheid 09,FSV Frankfurt,6-2,Sat 05 Nov ,/match/wattenscheid-09/fsv-frankfurt/1995,1995,12,2_liga
Saarbrücken,FC 08 Homburg,1-1,Sun 06 Nov ,/match/saarbrucken/homburg/1995,1995,12,2_liga
Hertha BSC,FC St. Pauli,1-1,Sun 06 Nov ,/match/hertha-bsc/st-pauli/1995,1995,12,2_liga
Nürnberg,Mainz 05,1-1,Sun 06 Nov ,/match/fc-nurnberg/mainz-amat/1995,1995,12,2_liga
Chemnitzer,Wolfsburg,1-1,Mon 07 Nov ,/match/chemnitzer/wolfsburg/1995,1995,12,2_liga
FC 08 Homburg,Wattenscheid 09,0-1,Thu 10 Nov ,/match/homburg/wattenscheid-09/1995,1995,13,2_liga
Waldhof Mannheim,Fortuna,1-0,Fri 11 Nov ,/match/waldhof-mannheim/fortuna-dusseldorf/1995,1995,13,2_liga
Wolfsburg,Saarbrücken,2-1,Sat 12 Nov ,/match/wolfsburg/saarbrucken/1995,1995,13,2_liga
Mainz 05,Hertha BSC,1-1,Sat 12 Nov ,/match/mainz-amat/hertha-bsc/1995,1995,13,2_liga
Zwickau,Nürnberg,2-0,Sat 12 Nov ,/match/zwickau/fc-nurnberg/1995,1995,13,2_liga
Meppen,Lokomotive Leipzig,1-0,Sun 13 Nov ,/match/meppen/lokomotive-leipzig/1995,1995,13,2_liga
FSV Frankfurt,Hannover 96,1-1,Sun 13 Nov ,/match/fsv-frankfurt/hannover-96/1995,1995,13,2_liga
Fortuna Köln,FC St. Pauli,2-2,Sun 13 Nov ,/match/fortuna-koln/st-pauli/1995,1995,13,2_liga
Hansa Rostock,Chemnitzer,5-0,Mon 14 Nov ,/match/hansa-rostock/chemnitzer/1995,1995,13,2_liga
Saarbrücken,Hansa Rostock,2-2,Fri 18 Nov ,/match/saarbrucken/hansa-rostock/1995,1995,14,2_liga
Hannover 96,FC 08 Homburg,4-3,Fri 18 Nov ,/match/hannover-96/homburg/1995,1995,14,2_liga
Wattenscheid 09,Wolfsburg,2-2,Sat 19 Nov ,/match/wattenscheid-09/wolfsburg/1995,1995,14,2_liga
Hertha BSC,Zwickau,2-1,Sat 19 Nov ,/match/hertha-bsc/zwickau/1995,1995,14,2_liga
Fortuna,Meppen,2-1,Sat 19 Nov ,/match/fortuna-dusseldorf/meppen/1995,1995,14,2_liga
Chemnitzer,Waldhof Mannheim,1-1,Sat 19 Nov ,/match/chemnitzer/waldhof-mannheim/1995,1995,14,2_liga
FC St. Pauli,Mainz 05,3-1,Sun 20 Nov ,/match/st-pauli/mainz-amat/1995,1995,14,2_liga
Lokomotive Leipzig,Fortuna Köln,2-0,Sun 20 Nov ,/match/lokomotive-leipzig/fortuna-koln/1995,1995,14,2_liga
Nürnberg,FSV Frankfurt,3-1,Sun 20 Nov ,/match/fc-nurnberg/fsv-frankfurt/1995,1995,14,2_liga
Waldhof Mannheim,Saarbrücken,2-2,Fri 25 Nov ,/match/waldhof-mannheim/saarbrucken/1995,1995,15,2_liga
Meppen,Chemnitzer,3-0,Sat 26 Nov ,/match/meppen/chemnitzer/1995,1995,15,2_liga
Zwickau,FC St. Pauli,0-0,Sat 26 Nov ,/match/zwickau/st-pauli/1995,1995,15,2_liga
Wolfsburg,Hannover 96,2-1,Sat 26 Nov ,/match/wolfsburg/hannover-96/1995,1995,15,2_liga
FC 08 Homburg,Nürnberg,3-0,Sat 26 Nov ,/match/homburg/fc-nurnberg/1995,1995,15,2_liga
FSV Frankfurt,Hertha BSC,1-3,Sun 27 Nov ,/match/fsv-frankfurt/hertha-bsc/1995,1995,15,2_liga
Mainz 05,Fortuna Köln,4-2,Sun 27 Nov ,/match/mainz-amat/fortuna-koln/1995,1995,15,2_liga
Hansa Rostock,Wattenscheid 09,3-0,Sun 27 Nov ,/match/hansa-rostock/wattenscheid-09/1995,1995,15,2_liga
Fortuna,Lokomotive Leipzig,4-2,Mon 28 Nov ,/match/fortuna-dusseldorf/lokomotive-leipzig/1995,1995,15,2_liga
Hannover 96,Hansa Rostock,2-1,Fri 02 Dec ,/match/hannover-96/hansa-rostock/1995,1995,16,2_liga
Mainz 05,Zwickau,2-2,Sat 03 Dec ,/match/mainz-amat/zwickau/1995,1995,16,2_liga
Saarbrücken,Meppen,2-1,Sat 03 Dec ,/match/saarbrucken/meppen/1995,1995,16,2_liga
Wattenscheid 09,Waldhof Mannheim,2-2,Sat 03 Dec ,/match/wattenscheid-09/waldhof-mannheim/1995,1995,16,2_liga
Hertha BSC,FC 08 Homburg,2-2,Sat 03 Dec ,/match/hertha-bsc/homburg/1995,1995,16,2_liga
Fortuna Köln,Fortuna,0-1,Sun 04 Dec ,/match/fortuna-koln/fortuna-dusseldorf/1995,1995,16,2_liga
FC St. Pauli,FSV Frankfurt,3-0,Sun 04 Dec ,/match/st-pauli/fsv-frankfurt/1995,1995,16,2_liga
Chemnitzer,Lokomotive Leipzig,2-0,Sun 04 Dec ,/match/chemnitzer/lokomotive-leipzig/1995,1995,16,2_liga
Nürnberg,Wolfsburg,0-0,Mon 05 Dec ,/match/fc-nurnberg/wolfsburg/1995,1995,16,2_liga
FC 08 Homburg,FC St. Pauli,1-4,Fri 09 Dec ,/match/homburg/st-pauli/1995,1995,17,2_liga
Fortuna,Chemnitzer,1-2,Fri 09 Dec ,/match/fortuna-dusseldorf/chemnitzer/1995,1995,17,2_liga
Lokomotive Leipzig,Saarbrücken,2-0,Fri 09 Dec ,/match/lokomotive-leipzig/saarbrucken/1995,1995,17,2_liga
Zwickau,Fortuna Köln,1-1,Sat 10 Dec ,/match/zwickau/fortuna-koln/1995,1995,17,2_liga
Wolfsburg,Hertha BSC,1-0,Sat 10 Dec ,/match/wolfsburg/hertha-bsc/1995,1995,17,2_liga
Waldhof Mannheim,Hannover 96,2-1,Sat 10 Dec ,/match/waldhof-mannheim/hannover-96/1995,1995,17,2_liga
FSV Frankfurt,Mainz 05,1-4,Sun 11 Dec ,/match/fsv-frankfurt/mainz-amat/1995,1995,17,2_liga
Meppen,Wattenscheid 09,2-2,Sun 11 Dec ,/match/meppen/wattenscheid-09/1995,1995,17,2_liga
Hansa Rostock,Nürnberg,5-0,Sun 11 Dec ,/match/hansa-rostock/fc-nurnberg/1995,1995,17,2_liga
Waldhof Mannheim,Nürnberg,2-1,Fri 17 Feb ,/match/waldhof-mannheim/fc-nurnberg/1995,1995,18,2_liga
Wolfsburg,FC St. Pauli,1-1,Sat 18 Feb ,/match/wolfsburg/st-pauli/1995,1995,18,2_liga
Chemnitzer,Fortuna Köln,0-1,Sat 18 Feb ,/match/chemnitzer/fortuna-koln/1995,1995,18,2_liga
Lokomotive Leipzig,Wattenscheid 09,0-2,Sat 18 Feb ,/match/lokomotive-leipzig/wattenscheid-09/1995,1995,18,2_liga
Hansa Rostock,Hertha BSC,2-1,Sat 18 Feb ,/match/hansa-rostock/hertha-bsc/1995,1995,18,2_liga
Meppen,Hannover 96,1-0,Sun 19 Feb ,/match/meppen/hannover-96/1995,1995,18,2_liga
FC 08 Homburg,Mainz 05,1-2,Sun 19 Feb ,/match/homburg/mainz-amat/1995,1995,18,2_liga
FSV Frankfurt,Zwickau,3-0,Sun 19 Feb ,/match/fsv-frankfurt/zwickau/1995,1995,18,2_liga
Fortuna,Saarbrücken,0-0,Mon 20 Feb ,/match/fortuna-dusseldorf/saarbrucken/1995,1995,18,2_liga
Wattenscheid 09,Fortuna,0-0,Fri 24 Feb ,/match/wattenscheid-09/fortuna-dusseldorf/1995,1995,19,2_liga
Hertha BSC,Waldhof Mannheim,0-0,Fri 24 Feb ,/match/hertha-bsc/waldhof-mannheim/1995,1995,19,2_liga
FC St. Pauli,Hansa Rostock,2-0,Fri 24 Feb ,/match/st-pauli/hansa-rostock/1995,1995,19,2_liga
Fortuna Köln,FSV Frankfurt,6-2,Sat 25 Feb ,/match/fortuna-koln/fsv-frankfurt/1995,1995,19,2_liga
Nürnberg,Meppen,2-0,Sat 25 Feb ,/match/fc-nurnberg/meppen/1995,1995,19,2_liga
Saarbrücken,Chemnitzer,1-1,Sun 26 Feb ,/match/saarbrucken/chemnitzer/1995,1995,19,2_liga
Zwickau,FC 08 Homburg,2-0,Sun 26 Feb ,/match/zwickau/homburg/1995,1995,19,2_liga
Hannover 96,Lokomotive Leipzig,1-1,Sun 26 Feb ,/match/hannover-96/lokomotive-leipzig/1995,1995,19,2_liga
Mainz 05,Wolfsburg,2-0,Tue 02 May ,/match/mainz-amat/wolfsburg/1995,1995,19,2_liga
Saarbrücken,Fortuna Köln,1-2,Fri 03 Mar ,/match/saarbrucken/fortuna-koln/1995,1995,20,2_liga
Hansa Rostock,Mainz 05,1-0,Fri 03 Mar ,/match/hansa-rostock/mainz-amat/1995,1995,20,2_liga
Lokomotive Leipzig,Nürnberg,0-0,Sat 04 Mar ,/match/lokomotive-leipzig/fc-nurnberg/1995,1995,20,2_liga
Wolfsburg,Zwickau,0-1,Sat 04 Mar ,/match/wolfsburg/zwickau/1995,1995,20,2_liga
Waldhof Mannheim,FC St. Pauli,2-1,Sat 04 Mar ,/match/waldhof-mannheim/st-pauli/1995,1995,20,2_liga
FC 08 Homburg,FSV Frankfurt,4-1,Sun 05 Mar ,/match/homburg/fsv-frankfurt/1995,1995,20,2_liga
Chemnitzer,Wattenscheid 09,3-0,Sun 05 Mar ,/match/chemnitzer/wattenscheid-09/1995,1995,20,2_liga
Fortuna,Hannover 96,1-1,Mon 06 Mar ,/match/fortuna-dusseldorf/hannover-96/1995,1995,20,2_liga
Meppen,Hertha BSC,3-0,Thu 04 May ,/match/meppen/hertha-bsc/1995,1995,20,2_liga
Wattenscheid 09,Saarbrücken,4-1,Fri 10 Mar ,/match/wattenscheid-09/saarbrucken/1995,1995,21,2_liga
Nürnberg,Fortuna,4-1,Fri 10 Mar ,/match/fc-nurnberg/fortuna-dusseldorf/1995,1995,21,2_liga
Zwickau,Hansa Rostock,1-1,Sat 11 Mar ,/match/zwickau/hansa-rostock/1995,1995,21,2_liga
FSV Frankfurt,Wolfsburg,1-2,Sat 11 Mar ,/match/fsv-frankfurt/wolfsburg/1995,1995,21,2_liga
Hannover 96,Chemnitzer,1-4,Sat 11 Mar ,/match/hannover-96/chemnitzer/1995,1995,21,2_liga
Mainz 05,Waldhof Mannheim,1-1,Sat 11 Mar ,/match/mainz-amat/waldhof-mannheim/1995,1995,21,2_liga
Fortuna Köln,FC 08 Homburg,3-0,Sun 12 Mar ,/match/fortuna-koln/homburg/1995,1995,21,2_liga
FC St. Pauli,Meppen,2-1,Sun 12 Mar ,/match/st-pauli/meppen/1995,1995,21,2_liga
Hertha BSC,Lokomotive Leipzig,0-3,Sun 12 Mar ,/match/hertha-bsc/lokomotive-leipzig/1995,1995,21,2_liga
Fortuna,Hertha BSC,1-1,Fri 17 Mar ,/match/fortuna-dusseldorf/hertha-bsc/1995,1995,22,2_liga
Lokomotive Leipzig,FC St. Pauli,2-0,Fri 17 Mar ,/match/lokomotive-leipzig/st-pauli/1995,1995,22,2_liga
Hansa Rostock,FSV Frankfurt,4-2,Sat 18 Mar ,/match/hansa-rostock/fsv-frankfurt/1995,1995,22,2_liga
Wattenscheid 09,Fortuna Köln,0-1,Sat 18 Mar ,/match/wattenscheid-09/fortuna-koln/1995,1995,22,2_liga
