Home_Team,Away_Team,Result,Date,Link,Year,Round,League
FC Eindhoven,VVV Venlo,1-3,Fri 25 Mar ,/match/fc-eindhoven/vvv/2005,2005,29,eerste_divisie
Emmen,Go Ahead Eagles,2-0,Mon 04 Apr ,/match/emmen/go-ahead-eagles/2005,2005,29,eerste_divisie
Excelsior,Helmond Sport,1-2,Mon 04 Apr ,/match/excelsior/helmond-sport/2005,2005,29,eerste_divisie
AGOVV Apeldoorn,Cambuur,2-1,Fri 01 Apr ,/match/agovv-apeldoorn/sc-cambuur-leeuwarden/2005,2005,30,eerste_divisie
Go Ahead Eagles,HFC Haarlem ,2-1,Fri 01 Apr ,/match/go-ahead-eagles/haarlem/2005,2005,30,eerste_divisie
Fortuna Sittard,TOP Oss,0-0,Fri 01 Apr ,/match/fortuna-sittard/fc-oss/2005,2005,30,eerste_divisie
Sparta Rotterdam,FC Eindhoven,5-1,Fri 01 Apr ,/match/sparta-rotterdam/fc-eindhoven/2005,2005,30,eerste_divisie
SC Telstar,MVV Maastricht,2-0,Fri 01 Apr ,/match/stormvogels-telstar/mvv/2005,2005,30,eerste_divisie
Helmond Sport,Emmen,2-0,Fri 01 Apr ,/match/helmond-sport/emmen/2005,2005,30,eerste_divisie
Dordrecht,VVV Venlo,1-0,Fri 01 Apr ,/match/fc-dordrecht/vvv/2005,2005,30,eerste_divisie
BV Veendam ,PEC Zwolle,0-0,Fri 01 Apr ,/match/veendam/fc-zwolle/2005,2005,30,eerste_divisie
Heracles,FC Volendam,0-1,Fri 01 Apr ,/match/heracles/fc-volendam/2005,2005,30,eerste_divisie
TOP Oss,Heracles,0-1,Fri 08 Apr ,/match/fc-oss/heracles/2005,2005,31,eerste_divisie
HFC Haarlem ,Helmond Sport,1-0,Fri 08 Apr ,/match/haarlem/helmond-sport/2005,2005,31,eerste_divisie
VVV Venlo,Sparta Rotterdam,1-0,Fri 08 Apr ,/match/vvv/sparta-rotterdam/2005,2005,31,eerste_divisie
Excelsior,Dordrecht,1-0,Fri 08 Apr ,/match/excelsior/fc-dordrecht/2005,2005,31,eerste_divisie
FC Volendam,Go Ahead Eagles,4-0,Fri 08 Apr ,/match/fc-volendam/go-ahead-eagles/2005,2005,31,eerste_divisie
FC Eindhoven,BV Veendam ,7-2,Fri 08 Apr ,/match/fc-eindhoven/veendam/2005,2005,31,eerste_divisie
MVV Maastricht,AGOVV Apeldoorn,3-0,Fri 08 Apr ,/match/mvv/agovv-apeldoorn/2005,2005,31,eerste_divisie
Cambuur,Fortuna Sittard,0-2,Fri 08 Apr ,/match/sc-cambuur-leeuwarden/fortuna-sittard/2005,2005,31,eerste_divisie
PEC Zwolle,SC Telstar,3-3,Fri 08 Apr ,/match/fc-zwolle/stormvogels-telstar/2005,2005,31,eerste_divisie
Dordrecht,BV Veendam ,0-0,Mon 11 Apr ,/match/fc-dordrecht/veendam/2005,2005,32,eerste_divisie
Go Ahead Eagles,MVV Maastricht,1-1,Mon 11 Apr ,/match/go-ahead-eagles/mvv/2005,2005,32,eerste_divisie
Fortuna Sittard,FC Eindhoven,0-2,Mon 11 Apr ,/match/fortuna-sittard/fc-eindhoven/2005,2005,32,eerste_divisie
AGOVV Apeldoorn,VVV Venlo,2-0,Mon 11 Apr ,/match/agovv-apeldoorn/vvv/2005,2005,32,eerste_divisie
SC Telstar,Sparta Rotterdam,3-3,Mon 11 Apr ,/match/stormvogels-telstar/sparta-rotterdam/2005,2005,32,eerste_divisie
Helmond Sport,Cambuur,6-1,Mon 11 Apr ,/match/helmond-sport/sc-cambuur-leeuwarden/2005,2005,32,eerste_divisie
Excelsior,FC Volendam,1-2,Mon 11 Apr ,/match/excelsior/fc-volendam/2005,2005,32,eerste_divisie
Heracles,PEC Zwolle,2-1,Mon 11 Apr ,/match/heracles/fc-zwolle/2005,2005,32,eerste_divisie
Emmen,HFC Haarlem ,1-0,Mon 11 Apr ,/match/emmen/haarlem/2005,2005,32,eerste_divisie
BV Veendam ,SC Telstar,1-2,Fri 15 Apr ,/match/veendam/stormvogels-telstar/2005,2005,33,eerste_divisie
FC Volendam,Emmen,1-1,Fri 15 Apr ,/match/fc-volendam/emmen/2005,2005,33,eerste_divisie
MVV Maastricht,Helmond Sport,0-0,Fri 15 Apr ,/match/mvv/helmond-sport/2005,2005,33,eerste_divisie
HFC Haarlem ,Dordrecht,1-1,Fri 15 Apr ,/match/haarlem/fc-dordrecht/2005,2005,33,eerste_divisie
Sparta Rotterdam,AGOVV Apeldoorn,3-1,Fri 15 Apr ,/match/sparta-rotterdam/agovv-apeldoorn/2005,2005,33,eerste_divisie
TOP Oss,Excelsior,2-4,Fri 15 Apr ,/match/fc-oss/excelsior/2005,2005,33,eerste_divisie
VVV Venlo,Fortuna Sittard,2-0,Fri 15 Apr ,/match/vvv/fortuna-sittard/2005,2005,33,eerste_divisie
FC Eindhoven,Heracles,0-6,Fri 15 Apr ,/match/fc-eindhoven/heracles/2005,2005,33,eerste_divisie
PEC Zwolle,Go Ahead Eagles,2-1,Sun 17 Apr ,/match/fc-zwolle/go-ahead-eagles/2005,2005,33,eerste_divisie
BV Veendam ,VVV Venlo,0-2,Fri 22 Apr ,/match/veendam/vvv/2005,2005,34,eerste_divisie
Go Ahead Eagles,TOP Oss,0-0,Fri 22 Apr ,/match/go-ahead-eagles/fc-oss/2005,2005,34,eerste_divisie
Dordrecht,Sparta Rotterdam,0-4,Fri 22 Apr ,/match/fc-dordrecht/sparta-rotterdam/2005,2005,34,eerste_divisie
Excelsior,Emmen,2-1,Fri 22 Apr ,/match/excelsior/emmen/2005,2005,34,eerste_divisie
Helmond Sport,FC Volendam,1-1,Fri 22 Apr ,/match/helmond-sport/fc-volendam/2005,2005,34,eerste_divisie
SC Telstar,FC Eindhoven,0-1,Fri 22 Apr ,/match/stormvogels-telstar/fc-eindhoven/2005,2005,34,eerste_divisie
Heracles,Cambuur,1-2,Fri 22 Apr ,/match/heracles/sc-cambuur-leeuwarden/2005,2005,34,eerste_divisie
Fortuna Sittard,MVV Maastricht,4-1,Fri 22 Apr ,/match/fortuna-sittard/mvv/2005,2005,34,eerste_divisie
AGOVV Apeldoorn,PEC Zwolle,2-3,Fri 22 Apr ,/match/agovv-apeldoorn/fc-zwolle/2005,2005,34,eerste_divisie
PEC Zwolle,Fortuna Sittard,3-1,Fri 29 Apr ,/match/fc-zwolle/fortuna-sittard/2005,2005,35,eerste_divisie
FC Eindhoven,AGOVV Apeldoorn,2-1,Fri 29 Apr ,/match/fc-eindhoven/agovv-apeldoorn/2005,2005,35,eerste_divisie
TOP Oss,Helmond Sport,0-2,Fri 29 Apr ,/match/fc-oss/helmond-sport/2005,2005,35,eerste_divisie
MVV Maastricht,Heracles,1-2,Fri 29 Apr ,/match/mvv/heracles/2005,2005,35,eerste_divisie
HFC Haarlem ,Excelsior,2-2,Fri 29 Apr ,/match/haarlem/excelsior/2005,2005,35,eerste_divisie
VVV Venlo,SC Telstar,0-2,Fri 29 Apr ,/match/vvv/stormvogels-telstar/2005,2005,35,eerste_divisie
Emmen,Dordrecht,1-4,Fri 29 Apr ,/match/emmen/fc-dordrecht/2005,2005,35,eerste_divisie
Cambuur,Go Ahead Eagles,2-0,Fri 29 Apr ,/match/sc-cambuur-leeuwarden/go-ahead-eagles/2005,2005,35,eerste_divisie
Sparta Rotterdam,BV Veendam ,0-0,Fri 29 Apr ,/match/sparta-rotterdam/veendam/2005,2005,35,eerste_divisie
FC Volendam,HFC Haarlem ,1-0,Fri 06 May ,/match/fc-volendam/haarlem/2005,2005,36,eerste_divisie
Go Ahead Eagles,FC Eindhoven,2-2,Fri 06 May ,/match/go-ahead-eagles/fc-eindhoven/2005,2005,36,eerste_divisie
Helmond Sport,PEC Zwolle,0-1,Fri 06 May ,/match/helmond-sport/fc-zwolle/2005,2005,36,eerste_divisie
Excelsior,Cambuur,2-2,Fri 06 May ,/match/excelsior/sc-cambuur-leeuwarden/2005,2005,36,eerste_divisie
Emmen,TOP Oss,1-1,Fri 06 May ,/match/emmen/fc-oss/2005,2005,36,eerste_divisie
AGOVV Apeldoorn,BV Veendam ,0-1,Fri 06 May ,/match/agovv-apeldoorn/veendam/2005,2005,36,eerste_divisie
Heracles,VVV Venlo,2-0,Fri 06 May ,/match/heracles/vvv/2005,2005,36,eerste_divisie
Fortuna Sittard,Sparta Rotterdam,3-0,Fri 06 May ,/match/fortuna-sittard/sparta-rotterdam/2005,2005,36,eerste_divisie
Dordrecht,SC Telstar,0-1,Fri 06 May ,/match/fc-dordrecht/stormvogels-telstar/2005,2005,36,eerste_divisie
FC Eindhoven,Helmond Sport,4-2,Fri 13 May ,/match/fc-eindhoven/helmond-sport/2005,2005,37,eerste_divisie
MVV Maastricht,Excelsior,2-2,Fri 13 May ,/match/mvv/excelsior/2005,2005,37,eerste_divisie
Cambuur,Emmen,0-1,Fri 13 May ,/match/sc-cambuur-leeuwarden/emmen/2005,2005,37,eerste_divisie
SC Telstar,AGOVV Apeldoorn,0-2,Fri 13 May ,/match/stormvogels-telstar/agovv-apeldoorn/2005,2005,37,eerste_divisie
TOP Oss,HFC Haarlem ,0-2,Fri 13 May ,/match/fc-oss/haarlem/2005,2005,37,eerste_divisie
Sparta Rotterdam,Heracles,0-0,Fri 13 May ,/match/sparta-rotterdam/heracles/2005,2005,37,eerste_divisie
Dordrecht,FC Volendam,1-0,Fri 13 May ,/match/fc-dordrecht/fc-volendam/2005,2005,37,eerste_divisie
BV Veendam ,Fortuna Sittard,0-0,Fri 13 May ,/match/veendam/fortuna-sittard/2005,2005,37,eerste_divisie
VVV Venlo,Go Ahead Eagles,1-0,Fri 13 May ,/match/vvv/go-ahead-eagles/2005,2005,37,eerste_divisie
Go Ahead Eagles,Sparta Rotterdam,2-5,Fri 20 May ,/match/go-ahead-eagles/sparta-rotterdam/2005,2005,38,eerste_divisie
Heracles,BV Veendam ,2-2,Fri 20 May ,/match/heracles/veendam/2005,2005,38,eerste_divisie
HFC Haarlem ,Cambuur,2-2,Fri 20 May ,/match/haarlem/sc-cambuur-leeuwarden/2005,2005,38,eerste_divisie
Fortuna Sittard,SC Telstar,1-3,Fri 20 May ,/match/fortuna-sittard/stormvogels-telstar/2005,2005,38,eerste_divisie
Excelsior,PEC Zwolle,3-5,Fri 20 May ,/match/excelsior/fc-zwolle/2005,2005,38,eerste_divisie
Emmen,MVV Maastricht,0-2,Fri 20 May ,/match/emmen/mvv/2005,2005,38,eerste_divisie
AGOVV Apeldoorn,Dordrecht,2-3,Fri 20 May ,/match/agovv-apeldoorn/fc-dordrecht/2005,2005,38,eerste_divisie
FC Volendam,TOP Oss,3-0,Fri 20 May ,/match/fc-volendam/fc-oss/2005,2005,38,eerste_divisie
Helmond Sport,VVV Venlo,1-0,Fri 20 May ,/match/helmond-sport/vvv/2005,2005,38,eerste_divisie
MVV Maastricht,AGOVV Apeldoorn,2-2,Fri 12 Aug ,/match/mvv/agovv-apeldoorn/2006,2006,1,eerste_divisie
Emmen,Den Bosch,3-1,Fri 12 Aug ,/match/emmen/fc-den-bosch/2006,2006,1,eerste_divisie
VVV Venlo,SC Telstar,1-0,Fri 12 Aug ,/match/vvv/stormvogels-telstar/2006,2006,1,eerste_divisie
TOP Oss,Dordrecht,1-2,Fri 12 Aug ,/match/fc-oss/fc-dordrecht/2006,2006,1,eerste_divisie
Fortuna Sittard,Go Ahead Eagles,3-2,Fri 12 Aug ,/match/fortuna-sittard/go-ahead-eagles/2006,2006,1,eerste_divisie
PEC Zwolle,FC Volendam,1-1,Fri 12 Aug ,/match/fc-zwolle/fc-volendam/2006,2006,1,eerste_divisie
Helmond Sport,FC Eindhoven,3-1,Fri 12 Aug ,/match/helmond-sport/fc-eindhoven/2006,2006,1,eerste_divisie
Cambuur,Excelsior,0-1,Fri 12 Aug ,/match/sc-cambuur-leeuwarden/excelsior/2006,2006,1,eerste_divisie
HFC Haarlem ,De Graafschap,3-0,Mon 15 Aug ,/match/haarlem/graafschap/2006,2006,1,eerste_divisie
FC Omniworld,BV Veendam ,1-2,Mon 05 Sep ,/match/omniworld/veendam/2006,2006,1,eerste_divisie
SC Telstar,Fortuna Sittard,2-2,Fri 19 Aug ,/match/stormvogels-telstar/fortuna-sittard/2006,2006,2,eerste_divisie
AGOVV Apeldoorn,VVV Venlo,0-2,Fri 19 Aug ,/match/agovv-apeldoorn/vvv/2006,2006,2,eerste_divisie
BV Veendam ,TOP Oss,0-0,Fri 19 Aug ,/match/veendam/fc-oss/2006,2006,2,eerste_divisie
De Graafschap,MVV Maastricht,0-2,Fri 19 Aug ,/match/graafschap/mvv/2006,2006,2,eerste_divisie
Excelsior,Emmen,3-0,Fri 19 Aug ,/match/excelsior/emmen/2006,2006,2,eerste_divisie
Den Bosch,Helmond Sport,1-0,Fri 19 Aug ,/match/fc-den-bosch/helmond-sport/2006,2006,2,eerste_divisie
FC Eindhoven,FC Omniworld,2-0,Fri 19 Aug ,/match/fc-eindhoven/omniworld/2006,2006,2,eerste_divisie
FC Volendam,HFC Haarlem ,5-0,Fri 19 Aug ,/match/fc-volendam/haarlem/2006,2006,2,eerste_divisie
Go Ahead Eagles,Cambuur,2-2,Fri 19 Aug ,/match/go-ahead-eagles/sc-cambuur-leeuwarden/2006,2006,2,eerste_divisie
Dordrecht,PEC Zwolle,2-2,Fri 19 Aug ,/match/fc-dordrecht/fc-zwolle/2006,2006,2,eerste_divisie
TOP Oss,FC Eindhoven,2-1,Mon 22 Aug ,/match/fc-oss/fc-eindhoven/2006,2006,3,eerste_divisie
De Graafschap,AGOVV Apeldoorn,3-0,Mon 22 Aug ,/match/graafschap/agovv-apeldoorn/2006,2006,3,eerste_divisie
Emmen,Go Ahead Eagles,2-2,Mon 22 Aug ,/match/emmen/go-ahead-eagles/2006,2006,3,eerste_divisie
FC Omniworld,Den Bosch,2-3,Mon 22 Aug ,/match/omniworld/fc-den-bosch/2006,2006,3,eerste_divisie
PEC Zwolle,BV Veendam ,2-1,Mon 22 Aug ,/match/fc-zwolle/veendam/2006,2006,3,eerste_divisie
Fortuna Sittard,VVV Venlo,0-2,Mon 22 Aug ,/match/fortuna-sittard/vvv/2006,2006,3,eerste_divisie
HFC Haarlem ,Dordrecht,2-3,Mon 22 Aug ,/match/haarlem/fc-dordrecht/2006,2006,3,eerste_divisie
MVV Maastricht,FC Volendam,0-2,Mon 22 Aug ,/match/mvv/fc-volendam/2006,2006,3,eerste_divisie
Cambuur,SC Telstar,1-1,Mon 22 Aug ,/match/sc-cambuur-leeuwarden/stormvogels-telstar/2006,2006,3,eerste_divisie
Helmond Sport,Excelsior,3-3,Mon 22 Aug ,/match/helmond-sport/excelsior/2006,2006,3,eerste_divisie
Den Bosch,TOP Oss,4-0,Fri 26 Aug ,/match/fc-den-bosch/fc-oss/2006,2006,4,eerste_divisie
FC Volendam,De Graafschap,1-0,Fri 26 Aug ,/match/fc-volendam/graafschap/2006,2006,4,eerste_divisie
AGOVV Apeldoorn,Fortuna Sittard,3-0,Fri 26 Aug ,/match/agovv-apeldoorn/fortuna-sittard/2006,2006,4,eerste_divisie
VVV Venlo,Cambuur,1-1,Fri 26 Aug ,/match/vvv/sc-cambuur-leeuwarden/2006,2006,4,eerste_divisie
SC Telstar,Emmen,1-3,Fri 26 Aug ,/match/stormvogels-telstar/emmen/2006,2006,4,eerste_divisie
Go Ahead Eagles,Helmond Sport,1-3,Fri 26 Aug ,/match/go-ahead-eagles/helmond-sport/2006,2006,4,eerste_divisie
FC Eindhoven,PEC Zwolle,5-0,Fri 26 Aug ,/match/fc-eindhoven/fc-zwolle/2006,2006,4,eerste_divisie
Excelsior,FC Omniworld,2-1,Fri 26 Aug ,/match/excelsior/omniworld/2006,2006,4,eerste_divisie
BV Veendam ,HFC Haarlem ,1-3,Fri 26 Aug ,/match/veendam/haarlem/2006,2006,4,eerste_divisie
Dordrecht,MVV Maastricht,2-1,Fri 26 Aug ,/match/fc-dordrecht/mvv/2006,2006,4,eerste_divisie
PEC Zwolle,Den Bosch,0-0,Mon 29 Aug ,/match/fc-zwolle/fc-den-bosch/2006,2006,5,eerste_divisie
Cambuur,Fortuna Sittard,2-2,Mon 29 Aug ,/match/sc-cambuur-leeuwarden/fortuna-sittard/2006,2006,5,eerste_divisie
De Graafschap,Dordrecht,1-1,Mon 29 Aug ,/match/graafschap/fc-dordrecht/2006,2006,5,eerste_divisie
Emmen,VVV Venlo,1-2,Mon 29 Aug ,/match/emmen/vvv/2006,2006,5,eerste_divisie
FC Volendam,AGOVV Apeldoorn,3-1,Mon 29 Aug ,/match/fc-volendam/agovv-apeldoorn/2006,2006,5,eerste_divisie
HFC Haarlem ,FC Eindhoven,0-4,Mon 29 Aug ,/match/haarlem/fc-eindhoven/2006,2006,5,eerste_divisie
Helmond Sport,SC Telstar,2-0,Mon 29 Aug ,/match/helmond-sport/stormvogels-telstar/2006,2006,5,eerste_divisie
MVV Maastricht,BV Veendam ,2-1,Mon 29 Aug ,/match/mvv/veendam/2006,2006,5,eerste_divisie
TOP Oss,Excelsior,0-1,Mon 29 Aug ,/match/fc-oss/excelsior/2006,2006,5,eerste_divisie
FC Omniworld,Go Ahead Eagles,2-2,Mon 29 Aug ,/match/omniworld/go-ahead-eagles/2006,2006,5,eerste_divisie
FC Eindhoven,MVV Maastricht,1-1,Fri 02 Sep ,/match/fc-eindhoven/mvv/2006,2006,6,eerste_divisie
AGOVV Apeldoorn,Cambuur,3-1,Fri 02 Sep ,/match/agovv-apeldoorn/sc-cambuur-leeuwarden/2006,2006,6,eerste_divisie
VVV Venlo,Helmond Sport,2-1,Fri 02 Sep ,/match/vvv/helmond-sport/2006,2006,6,eerste_divisie
SC Telstar,FC Omniworld,2-0,Fri 02 Sep ,/match/stormvogels-telstar/omniworld/2006,2006,6,eerste_divisie
Fortuna Sittard,Emmen,0-2,Fri 02 Sep ,/match/fortuna-sittard/emmen/2006,2006,6,eerste_divisie
Dordrecht,FC Volendam,0-1,Fri 02 Sep ,/match/fc-dordrecht/fc-volendam/2006,2006,6,eerste_divisie
Excelsior,PEC Zwolle,2-1,Fri 02 Sep ,/match/excelsior/fc-zwolle/2006,2006,6,eerste_divisie
BV Veendam ,De Graafschap,0-1,Fri 02 Sep ,/match/veendam/graafschap/2006,2006,6,eerste_divisie
Go Ahead Eagles,TOP Oss,1-1,Fri 02 Sep ,/match/go-ahead-eagles/fc-oss/2006,2006,6,eerste_divisie
Den Bosch,HFC Haarlem ,2-0,Mon 12 Sep ,/match/fc-den-bosch/haarlem/2006,2006,6,eerste_divisie
MVV Maastricht,Den Bosch,4-1,Thu 08 Sep ,/match/mvv/fc-den-bosch/2006,2006,7,eerste_divisie
Emmen,Cambuur,3-0,Fri 09 Sep ,/match/emmen/sc-cambuur-leeuwarden/2006,2006,7,eerste_divisie
TOP Oss,SC Telstar,1-1,Fri 09 Sep ,/match/fc-oss/stormvogels-telstar/2006,2006,7,eerste_divisie
De Graafschap,FC Eindhoven,2-1,Fri 09 Sep ,/match/graafschap/fc-eindhoven/2006,2006,7,eerste_divisie
Helmond Sport,Fortuna Sittard,3-0,Fri 09 Sep ,/match/helmond-sport/fortuna-sittard/2006,2006,7,eerste_divisie
HFC Haarlem ,Excelsior,0-0,Fri 09 Sep ,/match/haarlem/excelsior/2006,2006,7,eerste_divisie
FC Volendam,BV Veendam ,1-1,Fri 09 Sep ,/match/fc-volendam/veendam/2006,2006,7,eerste_divisie
FC Omniworld,VVV Venlo,0-5,Fri 09 Sep ,/match/omniworld/vvv/2006,2006,7,eerste_divisie
Dordrecht,AGOVV Apeldoorn,0-1,Fri 09 Sep ,/match/fc-dordrecht/agovv-apeldoorn/2006,2006,7,eerste_divisie
PEC Zwolle,Go Ahead Eagles,4-0,Sun 11 Sep ,/match/fc-zwolle/go-ahead-eagles/2006,2006,7,eerste_divisie
BV Veendam ,Dordrecht,2-0,Fri 16 Sep ,/match/veendam/fc-dordrecht/2006,2006,8,eerste_divisie
Excelsior,MVV Maastricht,1-0,Fri 16 Sep ,/match/excelsior/mvv/2006,2006,8,eerste_divisie
Den Bosch,De Graafschap,2-0,Fri 16 Sep ,/match/fc-den-bosch/graafschap/2006,2006,8,eerste_divisie
FC Eindhoven,FC Volendam,1-2,Fri 16 Sep ,/match/fc-eindhoven/fc-volendam/2006,2006,8,eerste_divisie
Go Ahead Eagles,HFC Haarlem ,3-0,Fri 16 Sep ,/match/go-ahead-eagles/haarlem/2006,2006,8,eerste_divisie
SC Telstar,PEC Zwolle,1-3,Fri 16 Sep ,/match/stormvogels-telstar/fc-zwolle/2006,2006,8,eerste_divisie
VVV Venlo,TOP Oss,2-0,Fri 16 Sep ,/match/vvv/fc-oss/2006,2006,8,eerste_divisie
Cambuur,Helmond Sport,0-0,Fri 16 Sep ,/match/sc-cambuur-leeuwarden/helmond-sport/2006,2006,8,eerste_divisie
Fortuna Sittard,FC Omniworld,2-3,Fri 16 Sep ,/match/fortuna-sittard/omniworld/2006,2006,8,eerste_divisie
AGOVV Apeldoorn,Emmen,2-3,Fri 16 Sep ,/match/agovv-apeldoorn/emmen/2006,2006,8,eerste_divisie
TOP Oss,Emmen,1-3,Fri 23 Sep ,/match/fc-oss/emmen/2006,2006,9,eerste_divisie
MVV Maastricht,VVV Venlo,2-0,Fri 23 Sep ,/match/mvv/vvv/2006,2006,9,eerste_divisie
FC Omniworld,Helmond Sport,0-1,Fri 23 Sep ,/match/omniworld/helmond-sport/2006,2006,9,eerste_divisie
Dordrecht,Excelsior,1-0,Fri 23 Sep ,/match/fc-dordrecht/excelsior/2006,2006,9,eerste_divisie
BV Veendam ,Den Bosch,1-1,Fri 23 Sep ,/match/veendam/fc-den-bosch/2006,2006,9,eerste_divisie
HFC Haarlem ,Fortuna Sittard,1-1,Fri 23 Sep ,/match/haarlem/fortuna-sittard/2006,2006,9,eerste_divisie
FC Eindhoven,AGOVV Apeldoorn,0-1,Sun 25 Sep ,/match/fc-eindhoven/agovv-apeldoorn/2006,2006,9,eerste_divisie
PEC Zwolle,Cambuur,1-0,Sun 25 Sep ,/match/fc-zwolle/sc-cambuur-leeuwarden/2006,2006,9,eerste_divisie
FC Volendam,Go Ahead Eagles,1-2,Sun 25 Sep ,/match/fc-volendam/go-ahead-eagles/2006,2006,9,eerste_divisie
De Graafschap,SC Telstar,0-0,Mon 26 Sep ,/match/graafschap/stormvogels-telstar/2006,2006,9,eerste_divisie
Helmond Sport,TOP Oss,4-1,Thu 29 Sep ,/match/helmond-sport/fc-oss/2006,2006,10,eerste_divisie
VVV Venlo,De Graafschap,3-0,Fri 30 Sep ,/match/vvv/graafschap/2006,2006,10,eerste_divisie
Cambuur,HFC Haarlem ,4-0,Fri 30 Sep ,/match/sc-cambuur-leeuwarden/haarlem/2006,2006,10,eerste_divisie
Emmen,PEC Zwolle,0-2,Fri 30 Sep ,/match/emmen/fc-zwolle/2006,2006,10,eerste_divisie
Excelsior,BV Veendam ,3-0,Fri 30 Sep ,/match/excelsior/veendam/2006,2006,10,eerste_divisie
Den Bosch,FC Eindhoven,5-3,Fri 30 Sep ,/match/fc-den-bosch/fc-eindhoven/2006,2006,10,eerste_divisie
SC Telstar,FC Volendam,0-2,Fri 30 Sep ,/match/stormvogels-telstar/fc-volendam/2006,2006,10,eerste_divisie
Go Ahead Eagles,Dordrecht,2-1,Fri 30 Sep ,/match/go-ahead-eagles/fc-dordrecht/2006,2006,10,eerste_divisie
AGOVV Apeldoorn,FC Omniworld,5-2,Fri 30 Sep ,/match/agovv-apeldoorn/omniworld/2006,2006,10,eerste_divisie
Fortuna Sittard,MVV Maastricht,1-1,Fri 30 Sep ,/match/fortuna-sittard/mvv/2006,2006,10,eerste_divisie
FC Eindhoven,Excelsior,0-6,Mon 03 Oct ,/match/fc-eindhoven/excelsior/2006,2006,11,eerste_divisie
BV Veendam ,Go Ahead Eagles,3-1,Mon 03 Oct ,/match/veendam/go-ahead-eagles/2006,2006,11,eerste_divisie
De Graafschap,Fortuna Sittard,3-1,Mon 03 Oct ,/match/graafschap/fortuna-sittard/2006,2006,11,eerste_divisie
Dordrecht,SC Telstar,0-0,Mon 03 Oct ,/match/fc-dordrecht/stormvogels-telstar/2006,2006,11,eerste_divisie
FC Volendam,VVV Venlo,0-0,Mon 03 Oct ,/match/fc-volendam/vvv/2006,2006,11,eerste_divisie
PEC Zwolle,Helmond Sport,3-0,Mon 03 Oct ,/match/fc-zwolle/helmond-sport/2006,2006,11,eerste_divisie
HFC Haarlem ,Emmen,0-2,Mon 03 Oct ,/match/haarlem/emmen/2006,2006,11,eerste_divisie
MVV Maastricht,Cambuur,1-3,Mon 03 Oct ,/match/mvv/sc-cambuur-leeuwarden/2006,2006,11,eerste_divisie
TOP Oss,FC Omniworld,1-3,Mon 03 Oct ,/match/fc-oss/omniworld/2006,2006,11,eerste_divisie
Den Bosch,AGOVV Apeldoorn,5-1,Mon 03 Oct ,/match/fc-den-bosch/agovv-apeldoorn/2006,2006,11,eerste_divisie
Emmen,MVV Maastricht,2-2,Thu 06 Oct ,/match/emmen/mvv/2006,2006,12,eerste_divisie
FC Omniworld,PEC Zwolle,0-1,Thu 06 Oct ,/match/omniworld/fc-zwolle/2006,2006,12,eerste_divisie
Go Ahead Eagles,FC Eindhoven,2-2,Thu 06 Oct ,/match/go-ahead-eagles/fc-eindhoven/2006,2006,12,eerste_divisie
SC Telstar,BV Veendam ,1-1,Thu 06 Oct ,/match/stormvogels-telstar/veendam/2006,2006,12,eerste_divisie
Helmond Sport,HFC Haarlem ,1-0,Fri 07 Oct ,/match/helmond-sport/haarlem/2006,2006,12,eerste_divisie
Cambuur,De Graafschap,1-1,Fri 07 Oct ,/match/sc-cambuur-leeuwarden/graafschap/2006,2006,12,eerste_divisie
AGOVV Apeldoorn,TOP Oss,2-2,Fri 07 Oct ,/match/agovv-apeldoorn/fc-oss/2006,2006,12,eerste_divisie
VVV Venlo,Dordrecht,2-0,Fri 07 Oct ,/match/vvv/fc-dordrecht/2006,2006,12,eerste_divisie
Fortuna Sittard,FC Volendam,0-1,Fri 07 Oct ,/match/fortuna-sittard/fc-volendam/2006,2006,12,eerste_divisie
Excelsior,Den Bosch,0-1,Mon 24 Oct ,/match/excelsior/fc-den-bosch/2006,2006,12,eerste_divisie
FC Omniworld,Cambuur,2-0,Fri 14 Oct ,/match/omniworld/sc-cambuur-leeuwarden/2006,2006,13,eerste_divisie
Dordrecht,FC Eindhoven,1-1,Fri 14 Oct ,/match/fc-dordrecht/fc-eindhoven/2006,2006,13,eerste_divisie
PEC Zwolle,VVV Venlo,1-1,Fri 14 Oct ,/match/fc-zwolle/vvv/2006,2006,13,eerste_divisie
Helmond Sport,Emmen,2-1,Fri 14 Oct ,/match/helmond-sport/emmen/2006,2006,13,eerste_divisie
MVV Maastricht,Go Ahead Eagles,1-0,Fri 14 Oct ,/match/mvv/go-ahead-eagles/2006,2006,13,eerste_divisie
TOP Oss,Fortuna Sittard,3-1,Fri 14 Oct ,/match/fc-oss/fortuna-sittard/2006,2006,13,eerste_divisie
BV Veendam ,AGOVV Apeldoorn,1-0,Fri 14 Oct ,/match/veendam/agovv-apeldoorn/2006,2006,13,eerste_divisie
De Graafschap,Excelsior,1-1,Fri 14 Oct ,/match/graafschap/excelsior/2006,2006,13,eerste_divisie
FC Volendam,Den Bosch,4-2,Sun 16 Oct ,/match/fc-volendam/fc-den-bosch/2006,2006,13,eerste_divisie
HFC Haarlem ,SC Telstar,2-2,Sun 16 Oct ,/match/haarlem/stormvogels-telstar/2006,2006,13,eerste_divisie
Cambuur,TOP Oss,1-1,Fri 21 Oct ,/match/sc-cambuur-leeuwarden/fc-oss/2006,2006,14,eerste_divisie
