Home_Team,Away_Team,Result,Date,Link,Year,Round,League
Mönchengladbach,Stuttgart,1-1,Sun 24 Mar ,/match/borussia-monchengla/stuttgart/1996,1996,24,bundesliga
Köln,Kaiserslautern,0-1,Fri 29 Mar ,/match/1-fc-koln/kaiserslautern/1996,1996,25,bundesliga
Hamburger SV,KFC Uerdingen 05,0-0,Fri 29 Mar ,/match/hamburger-sv/kfc-uerdingen-05/1996,1996,25,bundesliga
Eintracht,Mönchengladbach,0-2,Sat 30 Mar ,/match/eintracht-frankfurt/borussia-monchengla/1996,1996,25,bundesliga
Stuttgart,FC St. Pauli,1-1,Sat 30 Mar ,/match/stuttgart/st-pauli/1996,1996,25,bundesliga
Hansa Rostock,Karlsruher SC,1-1,Sat 30 Mar ,/match/hansa-rostock/karlsruher-sc/1996,1996,25,bundesliga
Schalke 04,SC Freiburg,3-0,Sat 30 Mar ,/match/schalke-04/sc-freiburg/1996,1996,25,bundesliga
Werder Bremen,B. Leverkusen,2-1,Sat 30 Mar ,/match/werder-bremen/bayer-leverkusen/1996,1996,25,bundesliga
Bayern München,B. Dortmund,1-0,Sat 30 Mar ,/match/bayern-munchen/borussia-dortmund/1996,1996,25,bundesliga
Fortuna,1860 München,1-1,Sun 31 Mar ,/match/fortuna-dusseldorf/1860-munchen/1996,1996,25,bundesliga
Stuttgart,Hansa Rostock,1-1,Thu 04 Apr ,/match/stuttgart/hansa-rostock/1996,1996,26,bundesliga
Kaiserslautern,Schalke 04,0-0,Thu 04 Apr ,/match/kaiserslautern/schalke-04/1996,1996,26,bundesliga
KFC Uerdingen 05,Karlsruher SC,2-3,Thu 04 Apr ,/match/kfc-uerdingen-05/karlsruher-sc/1996,1996,26,bundesliga
SC Freiburg,Fortuna,1-1,Sat 06 Apr ,/match/sc-freiburg/fortuna-dusseldorf/1996,1996,26,bundesliga
1860 München,Hamburger SV,5-0,Sat 06 Apr ,/match/1860-munchen/hamburger-sv/1996,1996,26,bundesliga
FC St. Pauli,Eintracht,2-1,Sat 06 Apr ,/match/st-pauli/eintracht-frankfurt/1996,1996,26,bundesliga
B. Dortmund,Werder Bremen,1-1,Sat 06 Apr ,/match/borussia-dortmund/werder-bremen/1996,1996,26,bundesliga
B. Leverkusen,Köln,1-2,Sat 06 Apr ,/match/bayer-leverkusen/1-fc-koln/1996,1996,26,bundesliga
Mönchengladbach,Bayern München,3-1,Sun 07 Apr ,/match/borussia-monchengla/bayern-munchen/1996,1996,26,bundesliga
Hansa Rostock,KFC Uerdingen 05,1-0,Tue 09 Apr ,/match/hansa-rostock/kfc-uerdingen-05/1996,1996,27,bundesliga
Köln,B. Dortmund,0-0,Tue 09 Apr ,/match/1-fc-koln/borussia-dortmund/1996,1996,27,bundesliga
Eintracht,Stuttgart,2-2,Tue 09 Apr ,/match/eintracht-frankfurt/stuttgart/1996,1996,27,bundesliga
Karlsruher SC,1860 München,1-1,Tue 09 Apr ,/match/karlsruher-sc/1860-munchen/1996,1996,27,bundesliga
Schalke 04,B. Leverkusen,1-1,Tue 09 Apr ,/match/schalke-04/bayer-leverkusen/1996,1996,27,bundesliga
Fortuna,Kaiserslautern,2-1,Wed 10 Apr ,/match/fortuna-dusseldorf/kaiserslautern/1996,1996,27,bundesliga
Werder Bremen,Mönchengladbach,2-0,Wed 10 Apr ,/match/werder-bremen/borussia-monchengla/1996,1996,27,bundesliga
Bayern München,FC St. Pauli,1-1,Wed 10 Apr ,/match/bayern-munchen/st-pauli/1996,1996,27,bundesliga
Hamburger SV,SC Freiburg,0-0,Wed 10 Apr ,/match/hamburger-sv/sc-freiburg/1996,1996,27,bundesliga
Eintracht,Hansa Rostock,1-3,Fri 12 Apr ,/match/eintracht-frankfurt/hansa-rostock/1996,1996,28,bundesliga
1860 München,KFC Uerdingen 05,2-1,Fri 12 Apr ,/match/1860-munchen/kfc-uerdingen-05/1996,1996,28,bundesliga
B. Dortmund,Schalke 04,0-0,Sat 13 Apr ,/match/borussia-dortmund/schalke-04/1996,1996,28,bundesliga
Kaiserslautern,Hamburger SV,1-2,Sat 13 Apr ,/match/kaiserslautern/hamburger-sv/1996,1996,28,bundesliga
SC Freiburg,Karlsruher SC,0-3,Sat 13 Apr ,/match/sc-freiburg/karlsruher-sc/1996,1996,28,bundesliga
Stuttgart,Bayern München,0-1,Sat 13 Apr ,/match/stuttgart/bayern-munchen/1996,1996,28,bundesliga
FC St. Pauli,Werder Bremen,1-2,Sat 13 Apr ,/match/st-pauli/werder-bremen/1996,1996,28,bundesliga
Mönchengladbach,Köln,2-1,Sat 13 Apr ,/match/borussia-monchengla/1-fc-koln/1996,1996,28,bundesliga
B. Leverkusen,Fortuna,0-0,Sun 14 Apr ,/match/bayer-leverkusen/fortuna-dusseldorf/1996,1996,28,bundesliga
Karlsruher SC,Kaiserslautern,0-0,Fri 19 Apr ,/match/karlsruher-sc/kaiserslautern/1996,1996,29,bundesliga
KFC Uerdingen 05,SC Freiburg,3-1,Fri 19 Apr ,/match/kfc-uerdingen-05/sc-freiburg/1996,1996,29,bundesliga
Fortuna,B. Dortmund,1-2,Sat 20 Apr ,/match/fortuna-dusseldorf/borussia-dortmund/1996,1996,29,bundesliga
Köln,FC St. Pauli,1-0,Sat 20 Apr ,/match/1-fc-koln/st-pauli/1996,1996,29,bundesliga
Werder Bremen,Stuttgart,2-2,Sat 20 Apr ,/match/werder-bremen/stuttgart/1996,1996,29,bundesliga
Bayern München,Eintracht,1-1,Sat 20 Apr ,/match/bayern-munchen/eintracht-frankfurt/1996,1996,29,bundesliga
Hansa Rostock,1860 München,0-3,Sat 20 Apr ,/match/hansa-rostock/1860-munchen/1996,1996,29,bundesliga
Schalke 04,Mönchengladbach,3-3,Sun 21 Apr ,/match/schalke-04/borussia-monchengla/1996,1996,29,bundesliga
Hamburger SV,B. Leverkusen,2-2,Wed 24 Apr ,/match/hamburger-sv/bayer-leverkusen/1996,1996,29,bundesliga
FC St. Pauli,Schalke 04,2-0,Fri 26 Apr ,/match/st-pauli/schalke-04/1996,1996,30,bundesliga
Kaiserslautern,KFC Uerdingen 05,3-0,Fri 26 Apr ,/match/kaiserslautern/kfc-uerdingen-05/1996,1996,30,bundesliga
B. Dortmund,Hamburger SV,1-1,Sat 27 Apr ,/match/borussia-dortmund/hamburger-sv/1996,1996,30,bundesliga
B. Leverkusen,Karlsruher SC,1-2,Sat 27 Apr ,/match/bayer-leverkusen/karlsruher-sc/1996,1996,30,bundesliga
SC Freiburg,1860 München,1-0,Sat 27 Apr ,/match/sc-freiburg/1860-munchen/1996,1996,30,bundesliga
Eintracht,Werder Bremen,1-0,Sat 27 Apr ,/match/eintracht-frankfurt/werder-bremen/1996,1996,30,bundesliga
Stuttgart,Köln,0-1,Sat 27 Apr ,/match/stuttgart/1-fc-koln/1996,1996,30,bundesliga
Bayern München,Hansa Rostock,0-1,Sat 27 Apr ,/match/bayern-munchen/hansa-rostock/1996,1996,30,bundesliga
Mönchengladbach,Fortuna,1-1,Sun 28 Apr ,/match/borussia-monchengla/fortuna-dusseldorf/1996,1996,30,bundesliga
Hansa Rostock,SC Freiburg,1-0,Tue 30 Apr ,/match/hansa-rostock/sc-freiburg/1996,1996,31,bundesliga
KFC Uerdingen 05,B. Leverkusen,3-0,Tue 30 Apr ,/match/kfc-uerdingen-05/bayer-leverkusen/1996,1996,31,bundesliga
Schalke 04,Stuttgart,2-0,Tue 30 Apr ,/match/schalke-04/stuttgart/1996,1996,31,bundesliga
Karlsruher SC,B. Dortmund,5-0,Tue 30 Apr ,/match/karlsruher-sc/borussia-dortmund/1996,1996,31,bundesliga
Köln,Eintracht,3-0,Wed 01 May ,/match/1-fc-koln/eintracht-frankfurt/1996,1996,31,bundesliga
Fortuna,FC St. Pauli,2-0,Wed 01 May ,/match/fortuna-dusseldorf/st-pauli/1996,1996,31,bundesliga
Hamburger SV,Mönchengladbach,2-1,Wed 01 May ,/match/hamburger-sv/borussia-monchengla/1996,1996,31,bundesliga
Werder Bremen,Bayern München,3-2,Tue 07 May ,/match/werder-bremen/bayern-munchen/1996,1996,31,bundesliga
1860 München,Kaiserslautern,1-1,Tue 07 May ,/match/1860-munchen/kaiserslautern/1996,1996,31,bundesliga
B. Dortmund,KFC Uerdingen 05,5-0,Fri 03 May ,/match/borussia-dortmund/kfc-uerdingen-05/1996,1996,32,bundesliga
SC Freiburg,Kaiserslautern,0-0,Fri 03 May ,/match/sc-freiburg/kaiserslautern/1996,1996,32,bundesliga
Bayern München,Köln,3-2,Sat 04 May ,/match/bayern-munchen/1-fc-koln/1996,1996,32,bundesliga
Hansa Rostock,Werder Bremen,2-1,Sat 04 May ,/match/hansa-rostock/werder-bremen/1996,1996,32,bundesliga
B. Leverkusen,1860 München,2-1,Sat 04 May ,/match/bayer-leverkusen/1860-munchen/1996,1996,32,bundesliga
Mönchengladbach,Karlsruher SC,1-2,Sat 04 May ,/match/borussia-monchengla/karlsruher-sc/1996,1996,32,bundesliga
Stuttgart,Fortuna,2-3,Sat 04 May ,/match/stuttgart/fortuna-dusseldorf/1996,1996,32,bundesliga
Eintracht,Schalke 04,0-3,Sat 04 May ,/match/eintracht-frankfurt/schalke-04/1996,1996,32,bundesliga
FC St. Pauli,Hamburger SV,1-1,Sun 05 May ,/match/st-pauli/hamburger-sv/1996,1996,32,bundesliga
SC Freiburg,B. Leverkusen,2-1,Sat 11 May ,/match/sc-freiburg/bayer-leverkusen/1996,1996,33,bundesliga
Köln,Werder Bremen,1-2,Sat 11 May ,/match/1-fc-koln/werder-bremen/1996,1996,33,bundesliga
Schalke 04,Bayern München,2-1,Sat 11 May ,/match/schalke-04/bayern-munchen/1996,1996,33,bundesliga
Fortuna,Eintracht,2-2,Sat 11 May ,/match/fortuna-dusseldorf/eintracht-frankfurt/1996,1996,33,bundesliga
Hamburger SV,Stuttgart,3-0,Sat 11 May ,/match/hamburger-sv/stuttgart/1996,1996,33,bundesliga
Karlsruher SC,FC St. Pauli,2-2,Sat 11 May ,/match/karlsruher-sc/st-pauli/1996,1996,33,bundesliga
KFC Uerdingen 05,Mönchengladbach,0-2,Sat 11 May ,/match/kfc-uerdingen-05/borussia-monchengla/1996,1996,33,bundesliga
1860 München,B. Dortmund,2-2,Sat 11 May ,/match/1860-munchen/borussia-dortmund/1996,1996,33,bundesliga
Kaiserslautern,Hansa Rostock,2-0,Sat 11 May ,/match/kaiserslautern/hansa-rostock/1996,1996,33,bundesliga
Hansa Rostock,Köln,0-1,Sat 18 May ,/match/hansa-rostock/1-fc-koln/1996,1996,34,bundesliga
B. Dortmund,SC Freiburg,3-2,Sat 18 May ,/match/borussia-dortmund/sc-freiburg/1996,1996,34,bundesliga
Mönchengladbach,1860 München,0-2,Sat 18 May ,/match/borussia-monchengla/1860-munchen/1996,1996,34,bundesliga
FC St. Pauli,KFC Uerdingen 05,0-2,Sat 18 May ,/match/st-pauli/kfc-uerdingen-05/1996,1996,34,bundesliga
Stuttgart,Karlsruher SC,3-1,Sat 18 May ,/match/stuttgart/karlsruher-sc/1996,1996,34,bundesliga
Eintracht,Hamburger SV,1-4,Sat 18 May ,/match/eintracht-frankfurt/hamburger-sv/1996,1996,34,bundesliga
Bayern München,Fortuna,2-2,Sat 18 May ,/match/bayern-munchen/fortuna-dusseldorf/1996,1996,34,bundesliga
Werder Bremen,Schalke 04,1-2,Sat 18 May ,/match/werder-bremen/schalke-04/1996,1996,34,bundesliga
B. Leverkusen,Kaiserslautern,1-1,Sat 18 May ,/match/bayer-leverkusen/kaiserslautern/1996,1996,34,bundesliga
Mönchengladbach,Arminia Bielefeld,0-0,Fri 16 Aug ,/match/borussia-monchengla/arminia-bielefeld/1997,1997,1,bundesliga
FC St. Pauli,Bayern München,1-2,Fri 16 Aug ,/match/st-pauli/bayern-munchen/1997,1997,1,bundesliga
1860 München,Hamburger SV,2-1,Sat 17 Aug ,/match/1860-munchen/hamburger-sv/1997,1997,1,bundesliga
Stuttgart,Schalke 04,4-0,Sat 17 Aug ,/match/stuttgart/schalke-04/1997,1997,1,bundesliga
SC Freiburg,Werder Bremen,3-2,Sat 17 Aug ,/match/sc-freiburg/werder-bremen/1997,1997,1,bundesliga
Hansa Rostock,Karlsruher SC,2-2,Sat 17 Aug ,/match/hansa-rostock/karlsruher-sc/1997,1997,1,bundesliga
B. Leverkusen,B. Dortmund,4-2,Sat 17 Aug ,/match/bayer-leverkusen/borussia-dortmund/1997,1997,1,bundesliga
VfL Bochum,MSV Duisburg,1-0,Sat 17 Aug ,/match/bochum/msv-duisburg/1997,1997,1,bundesliga
Fortuna,Köln,0-3,Sun 18 Aug ,/match/fortuna-dusseldorf/1-fc-koln/1997,1997,1,bundesliga
Arminia Bielefeld,FC St. Pauli,1-2,Tue 20 Aug ,/match/arminia-bielefeld/st-pauli/1997,1997,2,bundesliga
Werder Bremen,Hansa Rostock,1-1,Tue 20 Aug ,/match/werder-bremen/hansa-rostock/1997,1997,2,bundesliga
Hamburger SV,SC Freiburg,5-1,Tue 20 Aug ,/match/hamburger-sv/sc-freiburg/1997,1997,2,bundesliga
Schalke 04,Mönchengladbach,0-0,Tue 20 Aug ,/match/schalke-04/borussia-monchengla/1997,1997,2,bundesliga
MSV Duisburg,B. Leverkusen,1-3,Wed 21 Aug ,/match/msv-duisburg/bayer-leverkusen/1997,1997,2,bundesliga
Bayern München,VfL Bochum,1-1,Wed 21 Aug ,/match/bayern-munchen/bochum/1997,1997,2,bundesliga
B. Dortmund,Fortuna,4-0,Wed 21 Aug ,/match/borussia-dortmund/fortuna-dusseldorf/1997,1997,2,bundesliga
Köln,1860 München,1-0,Wed 21 Aug ,/match/1-fc-koln/1860-munchen/1997,1997,2,bundesliga
Karlsruher SC,Stuttgart,0-2,Tue 17 Sep ,/match/karlsruher-sc/stuttgart/1997,1997,2,bundesliga
Hansa Rostock,Hamburger SV,0-1,Fri 23 Aug ,/match/hansa-rostock/hamburger-sv/1997,1997,3,bundesliga
FC St. Pauli,Schalke 04,4-4,Fri 23 Aug ,/match/st-pauli/schalke-04/1997,1997,3,bundesliga
VfL Bochum,Arminia Bielefeld,1-1,Sat 24 Aug ,/match/bochum/arminia-bielefeld/1997,1997,3,bundesliga
B. Leverkusen,Fortuna,0-1,Sat 24 Aug ,/match/bayer-leverkusen/fortuna-dusseldorf/1997,1997,3,bundesliga
Stuttgart,Werder Bremen,2-1,Sat 24 Aug ,/match/stuttgart/werder-bremen/1997,1997,3,bundesliga
1860 München,B. Dortmund,1-3,Sat 24 Aug ,/match/1860-munchen/borussia-dortmund/1997,1997,3,bundesliga
Mönchengladbach,Karlsruher SC,1-3,Sat 24 Aug ,/match/borussia-monchengla/karlsruher-sc/1997,1997,3,bundesliga
SC Freiburg,Köln,1-3,Sat 24 Aug ,/match/sc-freiburg/1-fc-koln/1997,1997,3,bundesliga
MSV Duisburg,Bayern München,0-4,Sun 25 Aug ,/match/msv-duisburg/bayern-munchen/1997,1997,3,bundesliga
Werder Bremen,Mönchengladbach,1-0,Tue 27 Aug ,/match/werder-bremen/borussia-monchengla/1997,1997,4,bundesliga
Hamburger SV,Stuttgart,0-4,Tue 27 Aug ,/match/hamburger-sv/stuttgart/1997,1997,4,bundesliga
B. Dortmund,SC Freiburg,3-1,Tue 27 Aug ,/match/borussia-dortmund/sc-freiburg/1997,1997,4,bundesliga
Schalke 04,VfL Bochum,1-1,Tue 27 Aug ,/match/schalke-04/bochum/1997,1997,4,bundesliga
Köln,Hansa Rostock,0-2,Wed 28 Aug ,/match/1-fc-koln/hansa-rostock/1997,1997,4,bundesliga
Fortuna,1860 München,0-0,Wed 28 Aug ,/match/fortuna-dusseldorf/1860-munchen/1997,1997,4,bundesliga
Bayern München,B. Leverkusen,4-2,Wed 28 Aug ,/match/bayern-munchen/bayer-leverkusen/1997,1997,4,bundesliga
Karlsruher SC,FC St. Pauli,4-0,Wed 28 Aug ,/match/karlsruher-sc/st-pauli/1997,1997,4,bundesliga
Arminia Bielefeld,MSV Duisburg,1-1,Wed 28 Aug ,/match/arminia-bielefeld/msv-duisburg/1997,1997,4,bundesliga
SC Freiburg,Fortuna,1-2,Fri 06 Sep ,/match/sc-freiburg/fortuna-dusseldorf/1997,1997,5,bundesliga
Mönchengladbach,Hamburger SV,3-0,Fri 06 Sep ,/match/borussia-monchengla/hamburger-sv/1997,1997,5,bundesliga
MSV Duisburg,Schalke 04,0-1,Sat 07 Sep ,/match/msv-duisburg/schalke-04/1997,1997,5,bundesliga
FC St. Pauli,Werder Bremen,0-3,Sat 07 Sep ,/match/st-pauli/werder-bremen/1997,1997,5,bundesliga
VfL Bochum,Karlsruher SC,3-1,Sat 07 Sep ,/match/bochum/karlsruher-sc/1997,1997,5,bundesliga
Bayern München,Arminia Bielefeld,1-0,Sat 07 Sep ,/match/bayern-munchen/arminia-bielefeld/1997,1997,5,bundesliga
Hansa Rostock,B. Dortmund,0-1,Sat 07 Sep ,/match/hansa-rostock/borussia-dortmund/1997,1997,5,bundesliga
B. Leverkusen,1860 München,3-0,Sat 07 Sep ,/match/bayer-leverkusen/1860-munchen/1997,1997,5,bundesliga
Stuttgart,Köln,4-0,Sun 08 Sep ,/match/stuttgart/1-fc-koln/1997,1997,5,bundesliga
Fortuna,Hansa Rostock,0-2,Fri 13 Sep ,/match/fortuna-dusseldorf/hansa-rostock/1997,1997,6,bundesliga
Werder Bremen,VfL Bochum,5-1,Fri 13 Sep ,/match/werder-bremen/bochum/1997,1997,6,bundesliga
Köln,Mönchengladbach,4-0,Sat 14 Sep ,/match/1-fc-koln/borussia-monchengla/1997,1997,6,bundesliga
1860 München,SC Freiburg,4-0,Sat 14 Sep ,/match/1860-munchen/sc-freiburg/1997,1997,6,bundesliga
Arminia Bielefeld,B. Leverkusen,0-1,Sat 14 Sep ,/match/arminia-bielefeld/bayer-leverkusen/1997,1997,6,bundesliga
Schalke 04,Bayern München,1-1,Sat 14 Sep ,/match/schalke-04/bayern-munchen/1997,1997,6,bundesliga
Karlsruher SC,MSV Duisburg,1-0,Sat 14 Sep ,/match/karlsruher-sc/msv-duisburg/1997,1997,6,bundesliga
B. Dortmund,Stuttgart,1-1,Sat 14 Sep ,/match/borussia-dortmund/stuttgart/1997,1997,6,bundesliga
Hamburger SV,FC St. Pauli,3-0,Sun 15 Sep ,/match/hamburger-sv/st-pauli/1997,1997,6,bundesliga
MSV Duisburg,Werder Bremen,3-2,Fri 20 Sep ,/match/msv-duisburg/werder-bremen/1997,1997,7,bundesliga
Hansa Rostock,1860 München,2-4,Fri 20 Sep ,/match/hansa-rostock/1860-munchen/1997,1997,7,bundesliga
Bayern München,Karlsruher SC,1-0,Sat 21 Sep ,/match/bayern-munchen/karlsruher-sc/1997,1997,7,bundesliga
Arminia Bielefeld,Schalke 04,0-1,Sat 21 Sep ,/match/arminia-bielefeld/schalke-04/1997,1997,7,bundesliga
Stuttgart,Fortuna,0-2,Sat 21 Sep ,/match/stuttgart/fortuna-dusseldorf/1997,1997,7,bundesliga
FC St. Pauli,Köln,0-0,Sat 21 Sep ,/match/st-pauli/1-fc-koln/1997,1997,7,bundesliga
VfL Bochum,Hamburger SV,3-1,Sat 21 Sep ,/match/bochum/hamburger-sv/1997,1997,7,bundesliga
Mönchengladbach,B. Dortmund,5-1,Sat 21 Sep ,/match/borussia-monchengla/borussia-dortmund/1997,1997,7,bundesliga
B. Leverkusen,SC Freiburg,5-3,Sun 22 Sep ,/match/bayer-leverkusen/sc-freiburg/1997,1997,7,bundesliga
Köln,VfL Bochum,2-0,Fri 27 Sep ,/match/1-fc-koln/bochum/1997,1997,8,bundesliga
Karlsruher SC,Arminia Bielefeld,5-2,Fri 27 Sep ,/match/karlsruher-sc/arminia-bielefeld/1997,1997,8,bundesliga
1860 München,Stuttgart,2-5,Sat 28 Sep ,/match/1860-munchen/stuttgart/1997,1997,8,bundesliga
SC Freiburg,Hansa Rostock,1-0,Sat 28 Sep ,/match/sc-freiburg/hansa-rostock/1997,1997,8,bundesliga
Schalke 04,B. Leverkusen,1-2,Sat 28 Sep ,/match/schalke-04/bayer-leverkusen/1997,1997,8,bundesliga
Werder Bremen,Bayern München,3-0,Sat 28 Sep ,/match/werder-bremen/bayern-munchen/1997,1997,8,bundesliga
Hamburger SV,MSV Duisburg,1-1,Sat 28 Sep ,/match/hamburger-sv/msv-duisburg/1997,1997,8,bundesliga
Fortuna,Mönchengladbach,1-0,Sat 28 Sep ,/match/fortuna-dusseldorf/borussia-monchengla/1997,1997,8,bundesliga
B. Dortmund,FC St. Pauli,2-1,Sun 29 Sep ,/match/borussia-dortmund/st-pauli/1997,1997,8,bundesliga
VfL Bochum,B. Dortmund,1-0,Fri 04 Oct ,/match/bochum/borussia-dortmund/1997,1997,9,bundesliga
B. Leverkusen,Hansa Rostock,4-1,Fri 04 Oct ,/match/bayer-leverkusen/hansa-rostock/1997,1997,9,bundesliga
Stuttgart,SC Freiburg,4-2,Fri 04 Oct ,/match/stuttgart/sc-freiburg/1997,1997,9,bundesliga
MSV Duisburg,Köln,3-0,Sat 05 Oct ,/match/msv-duisburg/1-fc-koln/1997,1997,9,bundesliga
Bayern München,Hamburger SV,2-1,Sat 05 Oct ,/match/bayern-munchen/hamburger-sv/1997,1997,9,bundesliga
Arminia Bielefeld,Werder Bremen,3-1,Sat 05 Oct ,/match/arminia-bielefeld/werder-bremen/1997,1997,9,bundesliga
Schalke 04,Karlsruher SC,0-1,Sat 05 Oct ,/match/schalke-04/karlsruher-sc/1997,1997,9,bundesliga
Mönchengladbach,1860 München,1-0,Sat 05 Oct ,/match/borussia-monchengla/1860-munchen/1997,1997,9,bundesliga
FC St. Pauli,Fortuna,3-0,Sat 05 Oct ,/match/st-pauli/fortuna-dusseldorf/1997,1997,9,bundesliga
1860 München,FC St. Pauli,4-2,Fri 11 Oct ,/match/1860-munchen/st-pauli/1997,1997,10,bundesliga
SC Freiburg,Mönchengladbach,1-0,Fri 11 Oct ,/match/sc-freiburg/borussia-monchengla/1997,1997,10,bundesliga
Köln,Bayern München,2-4,Sat 12 Oct ,/match/1-fc-koln/bayern-munchen/1997,1997,10,bundesliga
Hansa Rostock,Stuttgart,2-2,Sat 12 Oct ,/match/hansa-rostock/stuttgart/1997,1997,10,bundesliga
Karlsruher SC,B. Leverkusen,1-1,Sat 12 Oct ,/match/karlsruher-sc/bayer-leverkusen/1997,1997,10,bundesliga
Werder Bremen,Schalke 04,3-0,Sat 12 Oct ,/match/werder-bremen/schalke-04/1997,1997,10,bundesliga
Hamburger SV,Arminia Bielefeld,2-2,Sat 12 Oct ,/match/hamburger-sv/arminia-bielefeld/1997,1997,10,bundesliga
B. Dortmund,MSV Duisburg,2-0,Sat 12 Oct ,/match/borussia-dortmund/msv-duisburg/1997,1997,10,bundesliga
Fortuna,VfL Bochum,2-2,Sun 13 Oct ,/match/fortuna-dusseldorf/bochum/1997,1997,10,bundesliga
B. Leverkusen,Stuttgart,0-0,Fri 18 Oct ,/match/bayer-leverkusen/stuttgart/1997,1997,11,bundesliga
VfL Bochum,1860 München,2-2,Fri 18 Oct ,/match/bochum/1860-munchen/1997,1997,11,bundesliga
MSV Duisburg,Fortuna,0-0,Sat 19 Oct ,/match/msv-duisburg/fortuna-dusseldorf/1997,1997,11,bundesliga
Arminia Bielefeld,Köln,1-4,Sat 19 Oct ,/match/arminia-bielefeld/1-fc-koln/1997,1997,11,bundesliga
Schalke 04,Hamburger SV,2-0,Sat 19 Oct ,/match/schalke-04/hamburger-sv/1997,1997,11,bundesliga
Karlsruher SC,Werder Bremen,1-3,Sat 19 Oct ,/match/karlsruher-sc/werder-bremen/1997,1997,11,bundesliga
Mönchengladbach,Hansa Rostock,2-0,Sat 19 Oct ,/match/borussia-monchengla/hansa-rostock/1997,1997,11,bundesliga
FC St. Pauli,SC Freiburg,2-0,Sat 19 Oct ,/match/st-pauli/sc-freiburg/1997,1997,11,bundesliga
Bayern München,B. Dortmund,0-0,Sun 20 Oct ,/match/bayern-munchen/borussia-dortmund/1997,1997,11,bundesliga
Hansa Rostock,FC St. Pauli,3-1,Fri 25 Oct ,/match/hansa-rostock/st-pauli/1997,1997,12,bundesliga
Werder Bremen,B. Leverkusen,1-1,Fri 25 Oct ,/match/werder-bremen/bayer-leverkusen/1997,1997,12,bundesliga
Köln,Schalke 04,3-1,Sat 26 Oct ,/match/1-fc-koln/schalke-04/1997,1997,12,bundesliga
Fortuna,Bayern München,0-2,Sat 26 Oct ,/match/fortuna-dusseldorf/bayern-munchen/1997,1997,12,bundesliga
1860 München,MSV Duisburg,1-1,Sat 26 Oct ,/match/1860-munchen/msv-duisburg/1997,1997,12,bundesliga
Stuttgart,Mönchengladbach,5-0,Sat 26 Oct ,/match/stuttgart/borussia-monchengla/1997,1997,12,bundesliga
Hamburger SV,Karlsruher SC,2-0,Sat 26 Oct ,/match/hamburger-sv/karlsruher-sc/1997,1997,12,bundesliga
B. Dortmund,Arminia Bielefeld,5-0,Sat 26 Oct ,/match/borussia-dortmund/arminia-bielefeld/1997,1997,12,bundesliga
SC Freiburg,VfL Bochum,0-1,Sun 27 Oct ,/match/sc-freiburg/bochum/1997,1997,12,bundesliga
Bayern München,1860 München,1-1,Fri 01 Nov ,/match/bayern-munchen/1860-munchen/1997,1997,13,bundesliga
VfL Bochum,Hansa Rostock,1-0,Fri 01 Nov ,/match/bochum/hansa-rostock/1997,1997,13,bundesliga
B. Leverkusen,Mönchengladbach,3-0,Sat 02 Nov ,/match/bayer-leverkusen/borussia-monchengla/1997,1997,13,bundesliga
MSV Duisburg,SC Freiburg,1-4,Sat 02 Nov ,/match/msv-duisburg/sc-freiburg/1997,1997,13,bundesliga
Arminia Bielefeld,Fortuna,1-0,Sat 02 Nov ,/match/arminia-bielefeld/fortuna-dusseldorf/1997,1997,13,bundesliga
Werder Bremen,Hamburger SV,0-0,Sat 02 Nov ,/match/werder-bremen/hamburger-sv/1997,1997,13,bundesliga
FC St. Pauli,Stuttgart,2-1,Sat 02 Nov ,/match/st-pauli/stuttgart/1997,1997,13,bundesliga
Schalke 04,B. Dortmund,1-3,Sat 02 Nov ,/match/schalke-04/borussia-dortmund/1997,1997,13,bundesliga
Karlsruher SC,Köln,4-1,Sun 03 Nov ,/match/karlsruher-sc/1-fc-koln/1997,1997,13,bundesliga
Köln,Werder Bremen,4-1,Fri 15 Nov ,/match/1-fc-koln/werder-bremen/1997,1997,14,bundesliga
Mönchengladbach,FC St. Pauli,0-0,Fri 15 Nov ,/match/borussia-monchengla/st-pauli/1997,1997,14,bundesliga
B. Dortmund,Karlsruher SC,1-1,Sat 16 Nov ,/match/borussia-dortmund/karlsruher-sc/1997,1997,14,bundesliga
Fortuna,Schalke 04,1-3,Sat 16 Nov ,/match/fortuna-dusseldorf/schalke-04/1997,1997,14,bundesliga
1860 München,Arminia Bielefeld,1-3,Sat 16 Nov ,/match/1860-munchen/arminia-bielefeld/1997,1997,14,bundesliga
SC Freiburg,Bayern München,0-0,Sat 16 Nov ,/match/sc-freiburg/bayern-munchen/1997,1997,14,bundesliga
Stuttgart,VfL Bochum,3-1,Sat 16 Nov ,/match/stuttgart/bochum/1997,1997,14,bundesliga
Hamburger SV,B. Leverkusen,0-2,Sat 16 Nov ,/match/hamburger-sv/bayer-leverkusen/1997,1997,14,bundesliga
Hansa Rostock,MSV Duisburg,0-1,Sun 17 Nov ,/match/hansa-rostock/msv-duisburg/1997,1997,14,bundesliga
Karlsruher SC,Fortuna,2-0,Fri 22 Nov ,/match/karlsruher-sc/fortuna-dusseldorf/1997,1997,15,bundesliga
VfL Bochum,Mönchengladbach,2-0,Fri 22 Nov ,/match/bochum/borussia-monchengla/1997,1997,15,bundesliga
